연도,영화제,장르,출품작,감독,출품분야,수상내역,수상인
2001,서울독립영화제,독립,작별,황윤,본선경쟁,관객상,황윤
2001,서울독립영화제,독립,뻑큐멘터리-박통진리교,최진성,본선경쟁,우수작품상,최진성
2001,빌바오 국제다큐멘터리&단편영화제,일반(종합),,,한국영화특별전,,
2001,빌바오 국제다큐멘터리&단편영화제,일반(종합),,,한국영화특별전,,
2001,도쿄 필맥스,일반(종합),이소룡을 찾아랏!,강론,특별상영,,
2001,도쿄 필맥스,일반(종합),무사,김성수,개막작,,
2001,도쿄 필맥스,일반(종합),꽃섬,송일곤,경쟁,그랑프리상,
2001,도쿄 필맥스,일반(종합),수취인불명,김기덕,경쟁,,
2001,도쿄 필맥스,일반(종합),와이키키 브라더스,임순례,경쟁,,
2001,BFI 런던 영화제,일반(종합),대학로에서 매춘하다가 토막살해당한 여고생 아직 대학로에 있다,남기웅,Experimenta,,
2001,BFI 런던 영화제,일반(종합),나비,문승욱,Experimenta,,
2001,BFI 런던 영화제,일반(종합),굿 로맨스,이송희일,Experimenta,,
2001,BFI 런던 영화제,일반(종합),,,Experimenta,,
2001,BFI 런던 영화제,일반(종합),친구,곽경택,월드시네마,,
2001,BFI 런던 영화제,일반(종합),와이키키 브라더스,임순례,월드시네마,,
2001,BFI 런던 영화제,일반(종합),소름,윤종찬,월드시네마,,
2001,스톡홀름 국제영화제,일반(종합),,,단편부문,,
2001,스톡홀름 국제영화제,일반(종합),눈물,임상수,경쟁부문,,
2001,스톡홀름 국제영화제,일반(종합),공동경비구역 JSA,박찬욱,아시안이미지,,
2001,스톡홀름 국제영화제,일반(종합),수취인불명,김기덕,아시안이미지,,
2001,스톡홀름 국제영화제,일반(종합),친구,곽경택,아시안이미지,,
2001,스톡홀름 국제영화제,일반(종합),"해부학시간, 짜라파파, 구타유발자, 잠들다",정소연,아시안이미지,,
2001,만하임-하이델베르크 국제영화제,일반(종합),청춘,곽지균,경쟁부문,,
2001,부산국제영화제,일반(종합),나쁜 남자,김기덕,Korean Panorama,,
2001,부산국제영화제,일반(종합),봄날은 간다,허진호,,국제영화평론가 협회상,허진호
2001,시나니마 - 이스피뉴 국제애니메이션영화제,일반(종합),,,경쟁부문,,
2001,시나니마 - 이스피뉴 국제애니메이션영화제,일반(종합),,,경쟁A부문,,
2001,브뤼셀 독립영화제,독립,박하사탕,이창동,한국영화특별전,,
2001,브뤼셀 독립영화제,독립,쉬리,강제규,한국영화특별전,,
2001,시나니마 - 이스피뉴 국제애니메이션영화제,일반(종합),,,경쟁A부문,,
2001,브뤼셀 독립영화제,독립,파이란,송해성,경쟁,심사위원특별상,
2001,브뤼셀 독립영화제,독립,공동경비구역 JSA,박찬욱,개막작,,
2001,대구단편영화제,단편,김옹의 시험,"부지영,김주호",,우수상,김주호
2001,대구단편영화제,단편,섬,윤용훈,,특별상,윤용훈
2001,대구단편영화제,단편,키스 미,임민섭,,대상,임민섭
2001,도쿄 국제영화제,일반(종합),번지점프를 하다,김대승,,,
2001,바야돌리드 국제영화제,일반(종합),탐정 반기평,"손정일,김주호",,,
2001,바야돌리드 국제영화제,일반(종합),"해부학시간, 짜라파파, 구타유발자, 잠들다",정소연,한국영화아카데미특별전,,
2001,부산영화평론가협회상,일반(종합),와이키키 브라더스,임순례,,여우조연상,오지혜
2001,부산영화평론가협회상,일반(종합),파이란,송해성,,남우주연상,최민식
2001,부산영화평론가협회상,일반(종합),수취인불명,김기덕,,남우조연상,조재현
2001,부산영화평론가협회상,일반(종합),봄날은 간다,허진호,,최우수 작품상,
2001,부산영화평론가협회상,일반(종합),봄날은 간다,허진호,,감독상,허진호
2001,부산영화평론가협회상,일반(종합),봄날은 간다,허진호,,여우주연상,이영애
2001,부산영화평론가협회상,일반(종합),소름,윤종찬,,신인감독상,윤종찬
2001,부산영화평론가협회상,일반(종합),소름,윤종찬,,신인남우상,김명민
2001,부산영화평론가협회상,일반(종합),소름,윤종찬,,신인여우상,장진영
2001,시체스 국제판타스틱영화제,판타지,수취인불명,김기덕,경쟁부문-판타스틱,,
2001,시체스 국제판타스틱영화제,판타지,파란대문,김기덕,김기덕 회고전,,
2001,시체스 국제판타스틱영화제,판타지,싸이렌,"강한영,이주엽",비경쟁-오리엔트익스프레스,,
2001,시체스 국제판타스틱영화제,판타지,실제상황,"김기덕,마대윤,모경화,송정옥,윤용훈,조인호,허성욱,홍미숙,안상현,정준호,권기환",김기덕 회고전,,
2001,시체스 국제판타스틱영화제,판타지,악어,김기덕,김기덕 회고전,,
2001,시체스 국제판타스틱영화제,판타지,파라다이스빌라,박종원,비경쟁-오리엔트익스프레스,,
2001,시체스 국제판타스틱영화제,판타지,야생동물보호구역,김기덕,김기덕 회고전,,
2001,시체스 국제판타스틱영화제,판타지,섬,김기덕,김기덕 회고전,,
2001,더반 국제영화제,일반(종합),공동경비구역 JSA,박찬욱,일반,,
2001,함부르크 영화제,일반(종합),수취인불명,김기덕,Red Lines Up,,
2001,더반 국제영화제,일반(종합),시월애,이현승,일반,,
2001,함부르크 영화제,일반(종합),번지점프를 하다,김대승,공식경쟁,Golden Tesafilm Ree I Audience Award,
2001,더반 국제영화제,일반(종합),미술관 옆 동물원,이정향,일반,,
2001,포커스 온 아시아 - 후쿠오카 국제영화제,일반(종합),플란다스의 개,봉준호,아시안파노라마,,
2001,포커스 온 아시아 - 후쿠오카 국제영화제,일반(종합),비천무,김영준,아시안파노라마,,
2001,한국퀴어영화제,퀴어,마초 사냥꾼들,이송희일,,,
2001,토론토 국제영화제,일반(종합),무사,김성수,Contemporary World Cinema,,
2001,토론토 국제영화제,일반(종합),나비,문승욱,Discovery,,
2001,토론토 국제영화제,일반(종합),수취인불명,김기덕,Contemporary World Cinema,,
2001,베니스 국제영화제,일반(종합),꽃섬,송일곤,경쟁부문,,
2001,베니스 국제영화제,일반(종합),숨바꼭질,권호영,경쟁부문,,
2001,베니스 국제영화제,일반(종합),노을소리,홍두현,경쟁부문,,
2001,베니스 국제영화제,일반(종합),수취인불명,김기덕,경쟁부문,,
2001,몬트리올 세계영화제,일반(종합),스물넷,임종재,새로운 경향,,
2001,몬트리올 세계영화제,일반(종합),친구,곽경택,경쟁,,
2001,씨네마야 국제영화제,일반(종합),공동경비구역 JSA,박찬욱,일반,,
2001,씨네마야 국제영화제,일반(종합),와이키키 브라더스,임순례,일반,,
2001,시드니 아시아 태평양 영화제,기타,눈물,임상수,기타,,
2001,시드니 아시아 태평양 영화제,기타,친구,곽경택,기타,,
2001,팜스프링즈 국제단편영화제,단편,,,경쟁부문,,
2001,팜스프링즈 국제단편영화제,단편,"내 사랑 십자 드라이버, 사이코드라마(단편)",하기호,경쟁부문,,
2001,팜스프링즈 국제단편영화제,단편,알 수 있다,엄윤주,,,
2001,정동진독립영화제,독립,"호모파베르, 자반고등어(단편)",김은희,섹션3,,
2001,정동진독립영화제,독립,Auto,"윤도익,전하목",섹션3,,
2001,정동진독립영화제,독립,링반데룽,박종영,섹션2,,
2001,정동진독립영화제,독립,새천년 건강체조,권경원,섹션3,,
2001,정동진독립영화제,독립,나는 왜 권투심판이 되려 하는가,최익환,섹션1,,
2001,정동진독립영화제,독립,미미,임창재,섹션2,,
2001,정동진독립영화제,독립,"영화,왜만들어요?",최은정,섹션2,,
2001,정동진독립영화제,독립,애국자 게임,"경순,최하동하",장편,,
2001,정동진독립영화제,독립,존재,이명하,섹션3,,
2001,정동진독립영화제,독립,등대지기,김준기,섹션1,,
2001,정동진독립영화제,독립,홈 비디오(Home Video),김성호,섹션1,,
2001,정동진독립영화제,독립,폴링,전영찬,섹션1,,
2001,로카르노 국제영화제,일반(종합),나비,문승욱,경쟁부문,젊은 심사위원단 환경 관련상(B급 영화제 수상포상),
2001,정동진독립영화제,독립,치열한 전투,부성철,섹션2,,
2001,정동진독립영화제,독립,와이키키 브라더스,임순례,초청작,,
2001,에딘버러 국제영화제,일반(종합),눈물,임상수,경쟁부문,,
2001,정동진독립영화제,독립,외계의 제 19호 계획,민동현,섹션2,,
2001,멜버른 국제영화제,일반(종합),여고괴담 두번째 이야기,"김태용,민규동",파노라마,,
2001,멜버른 국제영화제,일반(종합),공동경비구역 JSA,박찬욱,파노라마,,
2001,멜버른 국제영화제,일반(종합),죽거나 혹은 나쁘거나,류승완,파노라마,,
2001,멜버른 국제영화제,일반(종합),반칙왕,김지운,Regional Focus,,
2001,멜버른 국제영화제,일반(종합),눈물,임상수,Regional Focus,,
2001,멜버른 국제영화제,일반(종합),섬,김기덕,파노라마,,
2001,멜버른 국제영화제,일반(종합),플란다스의 개,봉준호,파노라마,,
2001,멜버른 국제영화제,일반(종합),오! 수정,홍상수,파노라마,,
2001,멜버른 국제영화제,일반(종합),텔미썸딩,장윤현,파노라마,,
2001,판타지아 국제영화제,판타지,"해부학시간, 짜라파파, 구타유발자, 잠들다",정소연,단편부문,,
2001,판타지아 국제영화제,판타지,텔미썸딩,장윤현,컨템포러리 한국영화,,
2001,판타지아 국제영화제,판타지,반칙왕,김지운,컨템포러리 한국영화,,
2001,판타지아 국제영화제,판타지,섬,김기덕,컨템포러리 한국영화,,
2001,판타지아 국제영화제,판타지,죽거나 혹은 나쁘거나,류승완,컨템포러리 한국영화,,
2001,판타지아 국제영화제,판타지,플란다스의 개,봉준호,컨템포러리 한국영화,,
2001,판타지아 국제영화제,판타지,공동경비구역 JSA,박찬욱,컨템포러리 한국영화,,
2001,부천국제판타스틱영화제,판타지,나비,문승욱,,여우주연상(장편),강혜정
2001,부천국제판타스틱영화제,판타지,학교 다녀왔습니다.,장건재,,,
2001,후쿠오카 아시아 영화제,일반(종합),시월애,이현승,일반,,
2001,후쿠오카 아시아 영화제,일반(종합),하루,한지승,일반,,
2001,카를로비 바리 국제영화제,일반(종합),새는 폐곡선을 그린다,전수일,한국영화회고전,,
2001,카를로비 바리 국제영화제,일반(종합),,,한국영화회고전,,
2001,카를로비 바리 국제영화제,일반(종합),공동경비구역 JSA,박찬욱,한국영화회고전,,
2001,카를로비 바리 국제영화제,일반(종합),거짓말,장선우,한국영화회고전,,
2001,카를로비 바리 국제영화제,일반(종합),검으나 땅에 희나 백성,배용균,한국영화회고전,,
2001,카를로비 바리 국제영화제,일반(종합),그들도 우리처럼,박광수,한국영화회고전,,
2001,카를로비 바리 국제영화제,일반(종합),섬,김기덕,한국영화회고전,,
2001,카를로비 바리 국제영화제,일반(종합),반칙왕,김지운,한국영화회고전,,
2001,카를로비 바리 국제영화제,일반(종합),춘향뎐(春香傳),임권택,한국영화회고전,,
2001,카를로비 바리 국제영화제,일반(종합),죽거나 혹은 나쁘거나,류승완,한국영화회고전,,
2001,카를로비 바리 국제영화제,일반(종합),우리들의 일그러진 영웅,박종원,한국영화회고전,,
2001,카를로비 바리 국제영화제,일반(종합),하루,한지승,한국영화회고전,,
2001,카를로비 바리 국제영화제,일반(종합),8월의 크리스마스,허진호,한국영화회고전,,
2001,카를로비 바리 국제영화제,일반(종합),아름다운 시절,이광모,한국영화회고전,,
2001,카를로비 바리 국제영화제,일반(종합),봉자,박철수,경쟁부문,,
2001,카를로비 바리 국제영화제,일반(종합),헐리우드 키드의 생애,정지영,한국영화회고전,,
2001,카를로비 바리 국제영화제,일반(종합),플란다스의 개,봉준호,한국영화회고전,,
2001,제주여성영화제,일반(종합),상식,이민경,,,
2001,제주여성영화제,일반(종합),그랜드마,조성연,,,
2001,제주여성영화제,일반(종합),달이 지고 비가 옵니다,박해민,,,
2001,모스크바 국제영화제,일반(종합),세기말,송능한,한국영화부문,,
2001,모스크바 국제영화제,일반(종합),단적비연수,박제현,한국영화부문,,
2001,모스크바 국제영화제,일반(종합),미인(美人),여균동,한국영화부문,,
2001,모스크바 국제영화제,일반(종합),눈물,임상수,한국영화부문,,
2001,모스크바 국제영화제,일반(종합),공동경비구역 JSA,박찬욱,비경쟁-National Hits,,
2001,모스크바 국제영화제,일반(종합),실제상황,"김기덕,마대윤,모경화,송정옥,윤용훈,조인호,허성욱,홍미숙,안상현,정준호,권기환",경쟁부문,,
2001,시네마 호베 - 발렌시아 국제영화제,일반(종합),여고괴담 두번째 이야기,"김태용,민규동",,,
2001,시드니 영화제,일반(종합),섬,김기덕,일반,,
2001,시드니 영화제,일반(종합),"해부학시간, 짜라파파, 구타유발자, 잠들다",정소연,일반,,
2001,시드니 영화제,일반(종합),공동경비구역 JSA,박찬욱,일반,,
2001,상하이 국제영화제,일반(종합),박하사탕,이창동,파노라마,,
2001,시애틀 국제영화제,일반(종합),오! 수정,홍상수,Contemporary,,
2001,시애틀 국제영화제,일반(종합),섬,김기덕,Contemporary,,
2001,상하이 국제영화제,일반(종합),리베라메,양윤호,파노라마,,
2001,상하이 국제영화제,일반(종합),단적비연수,박제현,파노라마,,
2001,시애틀 국제영화제,일반(종합),플란다스의 개,봉준호,Contemporary,,
2001,상하이 국제영화제,일반(종합),춘향뎐(春香傳),임권택,파노라마,,
2001,시애틀 국제영화제,일반(종합),반칙왕,김지운,Contemporary,,
2001,상하이 국제영화제,일반(종합),플란다스의 개,봉준호,파노라마,,
2001,상하이 국제영화제,일반(종합),쉬리,강제규,파노라마,,
2001,시애틀 국제영화제,일반(종합),공동경비구역 JSA,박찬욱,경쟁부문(뉴디렉터),심사위원특별상,
2001,상하이 국제영화제,일반(종합),시월애,이현승,파노라마,,
2001,상하이 국제영화제,일반(종합),정,배창호,파노라마,,
2001,상하이 국제영화제,일반(종합),인터뷰,변혁,경쟁부문,,
2001,시애틀 국제영화제,일반(종합),여고괴담 두번째 이야기,"김태용,민규동",Contemporary,,
2001,토론토 국제단편영화제,단편,히치콕의 어떤 하루,"안재훈,한혜진",본선 진출,,
2001,인디포럼,독립,알 수 있다,엄윤주,,,
2001,칸 국제영화제,일반(종합),신성가족,신동일,단편경쟁,,
2001,메릴랜드 영화제,일반(종합),섬,김기덕,기타,,
2001,샌프란시스코 국제영화제,일반(종합),오! 수정,홍상수,글로벌뷰,,
2001,전주국제영화제,일반(종합),어머니의 보랏빛 손수건,김태일,다큐멘터리 비엔날레,,
2001,샌프란시스코 국제영화제,일반(종합),박하사탕,이창동,넥스트웨이브,,
2001,베로나 국제영화제,기타,청춘,곽지균,기타,,
2001,베로나 국제영화제,기타,해피엔드,정지우,기타,,
2001,베로나 국제영화제,기타,춘향뎐(春香傳),임권택,기타,,
2001,베로나 국제영화제,기타,시월애,이현승,기타,"심사위원특별상, 최우수영화상, 저널리스트상",
2001,이스탄불 영화제,일반(종합),해피엔드,정지우,기타,,
2001,우디네 극동영화제,일반(종합),공동경비구역 JSA,박찬욱,한국영화부문,,
2001,우디네 극동영화제,일반(종합),가위,안병기,한국영화부문,,
2001,뉴 아시안 커런츠,일반(종합),섬,김기덕,기타,,
2001,싱가포르 국제영화제,일반(종합),대학로에서 매춘하다가 토막살해당한 여고생 아직 대학로에 있다,남기웅,Asian Panorama,,
2001,싱가포르 국제영화제,일반(종합),눈물,임상수,Asian Panorama,,
2001,싱가포르 국제영화제,일반(종합),세기말,송능한,Asian Panorama,,
2001,우디네 극동영화제,일반(종합),해피엔드,정지우,한국영화부문,,
2001,싱가포르 국제영화제,일반(종합),오! 수정,홍상수,Sliver Screen Awards,,
2001,싱가포르 국제영화제,일반(종합),플란다스의 개,봉준호,Asian Panorama,,
2001,싱가포르 국제영화제,일반(종합),춘향뎐(春香傳),임권택,Sliver Screen Awards,,임권택
2001,우디네 극동영화제,일반(종합),리베라메,양윤호,한국영화부문,,
2001,싱가포르 국제영화제,일반(종합),허브,허인무,Focus on Docu from Asia & Europe,,
2001,우디네 극동영화제,일반(종합),나도 아내가 있었으면 좋겠다,박흥식,한국영화부문,,
2001,우디네 극동영화제,일반(종합),불후의 명작,심광진,한국영화부문,,
2001,우디네 극동영화제,일반(종합),물고기자리,김형태,한국영화부문,,
2001,우디네 극동영화제,일반(종합),청춘,곽지균,한국영화부문,,
2001,우디네 극동영화제,일반(종합),시월애,이현승,한국영화부문,,
2001,싱가포르 국제영화제,일반(종합),반칙왕,김지운,Asian Panorama,,
2001,우디네 극동영화제,일반(종합),동감,김정권,한국영화부문,,
2001,뉴 아시안 커런츠,일반(종합),눈물,임상수,기타,,
2001,우디네 극동영화제,일반(종합),반칙왕,김지운,한국영화부문,,
2001,미니애폴리스 세인트 폴 국제영화제,일반(종합),죽거나 혹은 나쁘거나,류승완,일반,,
2001,인디세계영화제,일반(종합),춘향뎐(春香傳),임권택,Il Mostra Internacional,,
2001,부에노스아이레스 국제독립영화제,독립,박하사탕,이창동,파노라마,,
2001,부에노스아이레스 국제독립영화제,독립,애,이두용,파노라마,,
2001,부에노스아이레스 국제독립영화제,독립,죽거나 혹은 나쁘거나,류승완,파노라마,,
2001,부에노스아이레스 국제독립영화제,독립,주유소 습격사건,김상진,파노라마,,
2001,부에노스아이레스 국제독립영화제,독립,오! 수정,홍상수,Special Night,,
2001,부에노스아이레스 국제독립영화제,독립,눈물,임상수,파노라마,,
2001,부에노스아이레스 국제독립영화제,독립,반칙왕,김지운,파노라마,,
2001,부에노스아이레스 국제독립영화제,독립,여고괴담 두번째 이야기,"김태용,민규동",파노라마,,
2001,부에노스아이레스 국제독립영화제,독립,플란다스의 개,봉준호,경쟁부문,,
2001,부에노스아이레스 국제독립영화제,독립,질주,이상인,파노라마,,
2001,부에노스아이레스 국제독립영화제,독립,춘향뎐(春香傳),임권택,파노라마,,
2001,부에노스아이레스 국제독립영화제,독립,섬,김기덕,파노라마,,
2001,서울국제여성영화제,일반(종합),재희 이야기,장희선,아시아 단편경선,여성신문상,장희선
2001,서울국제여성영화제,일반(종합),알 수 있다,엄윤주,Short,,
2001,홍콩 국제영화제,일반(종합),섬,김기덕,Asian Vision,,
2001,홍콩 국제영화제,일반(종합),인터뷰,변혁,Asian Vision,,
2001,홍콩 국제영화제,일반(종합),처녀들의 저녁식사,임상수,New Century Women,,
2001,홍콩 국제영화제,일반(종합),오! 수정,홍상수,Age Of Independents,,
2001,홍콩 국제영화제,일반(종합),눈물,임상수,Age Of Independents,,
2001,홍콩 국제영화제,일반(종합),플란다스의 개,봉준호,Asian Vison,,
2001,홍콩 국제영화제,일반(종합),죽거나 혹은 나쁘거나,류승완,Asian Vision,,
2001,홍콩 국제영화제,일반(종합),"해부학시간, 짜라파파, 구타유발자, 잠들다",정소연,Age Of Independents,,
2001,홍콩 국제영화제,일반(종합),춘향뎐(春香傳),임권택,Gala Presentaion,,
2001,낫필름 영화제,일반(종합),오! 수정,홍상수,일반,,
2001,낫필름 영화제,일반(종합),물고기자리,김형태,일반,,
2001,낫필름 영화제,일반(종합),박하사탕,이창동,일반,,
2001,낫필름 영화제,일반(종합),섬,김기덕,일반,,
2001,뉴디렉터스/뉴필름 영화제,일반(종합),반칙왕,김지운,일반,,
2001,코냐크 국제스릴러영화제,호러/스릴러,텔미썸딩,장윤현,일반,,
2001,뉴디렉터스/뉴필름 영화제,일반(종합),박하사탕,이창동,일반,,
2001,샤를르와 국제영화제,일반(종합),섬,김기덕,기타,,
2001,황금촬영상 시상식,일반(종합),공동경비구역 JSA,박찬욱,,신인남우상,김태우
2001,황금촬영상 시상식,일반(종합),진실게임,김기영,,최우수 인기여우상,하지원
2001,백상예술대상,일반(종합),나도 아내가 있었으면 좋겠다,박흥식,영화부문,신인 감독상,박흥식
2001,백상예술대상,일반(종합),섬,김기덕,영화부문,신인 연기상,서정
2001,백상예술대상,일반(종합),리베라메,양윤호,영화부문,작품상,
2001,백상예술대상,일반(종합),번지점프를 하다,김대승,영화부문,시나리오상,고은님
2001,백상예술대상,일반(종합),리베라메,양윤호,영화부문,대상,
2001,백상예술대상,일반(종합),나도 아내가 있었으면 좋겠다,박흥식,영화부문,연기상,전도연
2001,백상예술대상,일반(종합),번지점프를 하다,김대승,영화부문,신인 연기상,여현수
2001,백상예술대상,일반(종합),리베라메,양윤호,영화부문,연기상,최민수
2001,백상예술대상,일반(종합),공동경비구역 JSA,박찬욱,영화부문,감독상,박찬욱
2001,클리블랜드 국제영화제,일반(종합),박하사탕,이창동,Asian Adventure,,
2001,클리블랜드 국제영화제,일반(종합),플란다스의 개,봉준호,Asian Adventure,,
2001,시네마노보 영화제,일반(종합),행복한 장의사,장문일,기타,,
2001,클리블랜드 국제영화제,일반(종합),춘향뎐(春香傳),임권택,Sound of Music,,
2001,시네마노보 영화제,일반(종합),섬,김기덕,기타,,
2001,클리블랜드 국제영화제,일반(종합),오! 수정,홍상수,Asian Adventure,,
2001,브뤼셀 국제판타스틱영화제,판타지,자귀모(자살한 귀신들의 모임),이광훈,한국영화특별전,,
2001,브뤼셀 국제판타스틱영화제,판타지,여고괴담 두번째 이야기,"김태용,민규동",한국영화특별전,,
2001,브뤼셀 국제판타스틱영화제,판타지,섬,김기덕,경쟁부문,,
2001,브뤼셀 국제판타스틱영화제,판타지,비천무,김영준,한국영화특별전,,
2001,브뤼셀 국제판타스틱영화제,판타지,인정사정 볼 것 없다,이명세,한국영화특별전,,
2001,브뤼셀 국제판타스틱영화제,판타지,시월애,이현승,경쟁부문,,
2001,브뤼셀 국제판타스틱영화제,판타지,가위,안병기,한국영화특별전,,
2001,에드먼턴 국제영화제,일반(종합),섬,김기덕,초청 출품,,
2001,프리부르 국제영화제,일반(종합),,,경쟁부문,,
2001,샌디에고 국제영화제,일반(종합),행복한 장의사,장문일,기타,,
2001,마르델플라타 국제영화제,일반(종합),물고기자리,김형태,경쟁부문,,
2001,아시안 아메리칸 미디어센터 영화제,일반(종합),,,일반,,
2001,아시안 아메리칸 미디어센터 영화제,일반(종합),세기말,송능한,일반,,
2001,아시안 아메리칸 미디어센터 영화제,일반(종합),컷 런스 딥,이재한,일반,,
2001,아시안 아메리칸 미디어센터 영화제,일반(종합),행복한 장의사,장문일,일반,,
2001,도빌 아시안영화제,일반(종합),정,배창호,기타,,
2001,도빌 아시안영화제,일반(종합),반칙왕,김지운,기타,,
2001,시네퀘스트 영화제,일반(종합),아나키스트,유영식,경쟁부문,관객비평가상,
2001,도빌 아시안영화제,일반(종합),공동경비구역 JSA,박찬욱,경쟁부문,,
2001,판타스포르토 - 오포르토 국제영화제,판타지,쉬리,강제규,New Directors,,
2001,판타스포르토 - 오포르토 국제영화제,판타지,텔미썸딩,장윤현,New Directors,,
2001,판타스포르토 - 오포르토 국제영화제,판타지,반칙왕,김지운,New Directors,,
2001,판타스포르토 - 오포르토 국제영화제,판타지,섬,김기덕,경쟁부문,,
2001,판타스포르토 - 오포르토 국제영화제,판타지,자귀모(자살한 귀신들의 모임),이광훈,경쟁부문,,
2001,판타스포르토 - 오포르토 국제영화제,판타지,여고괴담 두번째 이야기,"김태용,민규동",경쟁부문,,
2001,판타스포르토 - 오포르토 국제영화제,판타지,가위,안병기,경쟁부문,,
2001,판타스포르토 - 오포르토 국제영화제,판타지,해피엔드,정지우,파노라마,,
2001,판타스포르토 - 오포르토 국제영화제,판타지,여고괴담,박기형,경쟁부문,,
2001,판타스포르토 - 오포르토 국제영화제,판타지,킬리만자로,오승욱,파노라마,,
2001,판타스포르토 - 오포르토 국제영화제,판타지,오! 수정,홍상수,파노라마,,
2001,판타스포르토 - 오포르토 국제영화제,판타지,미술관 옆 동물원,이정향,New Directors,,
2001,포틀랜드 국제영화제,일반(종합),박하사탕,이창동,경쟁부문,,
2001,유바리 국제판타스틱영화제,판타지,리베라메,양윤호,디지털,,
2001,유바리 국제판타스틱영화제,판타지,아치와 씨팍,조범진,디지털,,
2001,베를린 국제영화제,일반(종합),공동경비구역 JSA,박찬욱,경쟁부문,,
2001,베를린 국제영화제,일반(종합),반칙왕,김지운,포럼,,
2001,베를린 국제영화제,일반(종합),눈물,임상수,파노라마,,
2001,미디어시티 국제실험영화제,기타,,,기타,,
2001,빅토리아 영화제,일반(종합),섬,김기덕,기타,,
2001,로테르담 국제영화제,일반(종합),"해부학시간, 짜라파파, 구타유발자, 잠들다",정소연,단편 Main,,
2001,로테르담 국제영화제,일반(종합),춘향뎐(春香傳),임권택,장편 Main,,
2001,로테르담 국제영화제,일반(종합),섬,김기덕,장편 Main,,
2001,로테르담 국제영화제,일반(종합),여고괴담 두번째 이야기,"김태용,민규동",장편 Main,,
2001,로테르담 국제영화제,일반(종합),오! 수정,홍상수,장편 Main,,
2001,로테르담 국제영화제,일반(종합),플란다스의 개,봉준호,장편 Main,,
2001,로테르담 국제영화제,일반(종합),죽거나 혹은 나쁘거나,류승완,장편 Main,,
2001,끌레르몽페랑 국제단편영화제,단편,심판,박찬욱,한국파노라마,,
2001,끌레르몽페랑 국제단편영화제,단편,하루,한지승,파노라마,,
