연도,영화제,장르,출품작,감독,출품분야,수상내역,수상인
2003,도쿄 필맥스,일반(종합),봄 여름 가을 겨울 그리고 봄,김기덕,개막작,,
2003,대한민국 영화대상,일반(종합),살인의 추억,봉준호,,감독상,봉준호
2003,동경판타스틱영화제,,2009로스트메모리즈,이시명,개막작,,
2003,도쿄 필맥스,일반(종합),거울속으로,김성호,공식경쟁,,
2003,도쿄 필맥스,일반(종합),성냥팔이 소녀의 재림,장선우,특별상영,,
2003,테살로니키 국제영화제,일반(종합),봄 여름 가을 겨울 그리고 봄,김기덕,새로운 지평선,,
2003,세인트루이스 국제영화제,일반(종합),오아시스,이창동,,,
2003,빌바오 국제다큐멘터리&단편영화제,일반(종합),,,,,
2003,비엔나 어린이 영화제,청소년,동승,주경중,Main Program,UNICEF Prize,
2003,스톡홀름 국제영화제,일반(종합),바람난 가족,임상수,.,,문소리
2003,엑스그라운드영화제,,로드무비,김인식,.,,
2003,스톡홀름 국제영화제,일반(종합),여고괴담 세번째 이야기: 여우계단,윤재연,초청,,
2003,토리노 영화제,일반(종합),지구를 지켜라,장준환,.,,
2003,토리노 영화제,일반(종합),Mr.로빈 꼬시기,김상우,.,,
2003,토리노 영화제,일반(종합),살인의 추억,봉준호,.,"각본상, 관객상",
2003,토리노 영화제,일반(종합),해안선,김기덕,.,,
2003,리옹 아시아 영화제,일반(종합),굳세어라 금순아,현남섭,경쟁,비평가가 뽑은 최고작품상,
2003,에이에프아이영화제,,이중간첩,김현정,Asian New Classic,,
2003,에이에프아이영화제,,해안선,김기덕,Asian New Classic,,
2003,이클립스영화제,,,,.,,
2003,키마영화제,일반(종합),오! 브라더스,김용화,.,,
2003,레인댄스 영화제,일반(종합),와일드 카드,김유진,초청,,
2003,레인댄스 영화제,일반(종합),가문의 영광,정흥순,초청,,
2003,BFI 런던 영화제,일반(종합),여섯 개의 시선,"박진표,박찬욱,여균동,임순례,정재은",.,,
2003,BFI 런던 영화제,일반(종합),,,.,,
2003,BFI 런던 영화제,일반(종합),지구를 지켜라,장준환,.,,
2003,BFI 런던 영화제,일반(종합),살인의 추억,봉준호,.,,
2003,BFI 런던 영화제,일반(종합),똥개,곽경택,World Cinema,,
2003,뉴욕 BAM - 넥스트웨이브페스티벌,일반(종합),돼지가 우물에 빠진 날,홍상수,홍상수 특별전,,
2003,뉴욕 BAM - 넥스트웨이브페스티벌,일반(종합),오! 수정,홍상수,홍상수 특별전,,
2003,대구단편영화제,단편,맥도날드 소년,"김태희,류종호",,특별상,김태희
2003,대구단편영화제,단편,빗방울 전주곡,최헌규,,우수상,최헌규
2003,대구단편영화제,단편,어떤 나들이,박수영,,대상,박수영
2003,뉴욕 BAM - 넥스트웨이브페스티벌,일반(종합),강원도의 힘,홍상수,홍상수 특별전,,
2003,뉴욕 BAM - 넥스트웨이브페스티벌,일반(종합),생활의 발견,홍상수,홍상수 특별전,,
2003,비엔나 국제영화제,일반(종합),질투는 나의 힘,박찬옥,.,,
2003,비엔나 국제영화제,일반(종합),로드무비,김인식,초청,,
2003,비엔나 국제영화제,일반(종합),밀애,변영주,초청,,
2003,덴마크아루스영화제,일반(종합),,,.,,
2003,웁살라 국제단편영화제,단편,,,.,,
2003,웁살라 국제단편영화제,단편,하루,한지승,.,,
2003,테헤란 국제단편영화제,단편,,,공식경쟁,최우수실험영화상,
2003,릴애퍼메이션영화제,,로드무비,김인식,초청,,
2003,아시아 태평양 영화제,일반(종합),동승,주경중,.,,최찬규
2003,아시아 태평양 영화제,일반(종합),국화꽃 향기,이정욱,.,최우수작품상,
2003,베르겐 국제영화제,일반(종합),품행제로,조근식,.,,
2003,베르겐 국제영화제,일반(종합),바람난 가족,임상수,공식경쟁,비평가상,
2003,베르겐 국제영화제,일반(종합),성냥팔이 소녀의 재림,장선우,.,,
2003,베르겐 국제영화제,일반(종합),마리이야기,이성강,.,,
2003,자카르타 국제영화제,일반(종합),취화선,임권택,초청,비평가상,
2003,모리오카국제미스터리영화제,,와니와 준하,김용균,.,,
2003,포틀랜드 퀴어영화제,퀴어,로드무비,김인식,초청,,
2003,함부르크 국제퀴어영화제,퀴어,철없는 아내와 파란만장한 남편 그리고 태권소녀,이무영,초청,,
2003,겐트 영화제,일반(종합),생활의 발견,홍상수,,,
2003,겐트 영화제,일반(종합),이중간첩,김현정,,,
2003,겐트 영화제,일반(종합),바람난 가족,임상수,경쟁,,임상수
2003,겐트 영화제,일반(종합),밀애,변영주,,,
2003,카이로 국제영화제,일반(종합),피도 눈물도 없이,류승완,한국 영화 특별전,,
2003,카이로 국제영화제,일반(종합),나도 아내가 있었으면 좋겠다,박흥식,한국 영화 특별전,,
2003,카이로 국제영화제,일반(종합),광복절 특사,김상진,한국 영화 특별전,,
2003,카이로 국제영화제,일반(종합),이중간첩,김현정,경쟁부문,,
2003,카이로 국제영화제,일반(종합),클래식,곽재용,한국 영화 특별전,,
2003,카이로 국제영화제,일반(종합),밀애,변영주,한국 영화 특별전,,
2003,카이로 국제영화제,일반(종합),생활의 발견,홍상수,한국 영화 특별전,,
2003,카이로 국제영화제,일반(종합),죽어도 좋아,박진표,한국 영화 특별전,,
2003,카이로 국제영화제,일반(종합),라이터를 켜라,장항준,한국 영화 특별전,,
2003,카이로 국제영화제,일반(종합),2009로스트메모리즈,이시명,한국 영화 특별전 개막작,,
2003,카이로 국제영화제,일반(종합),질투는 나의 힘,박찬옥,한국 영화 특별전,,
2003,카이로 국제영화제,일반(종합),후아유,최호,한국 영화 특별전,,
2003,카이로 국제영화제,일반(종합),공공의 적,강우석,한국 영화 특별전,,
2003,카이로 국제영화제,일반(종합),"결혼은, 미친짓이다",유하,한국 영화 특별전,,
2003,카이로 국제영화제,일반(종합),울랄라씨스터즈,박제현,한국 영화 특별전,,
2003,야마가타 국제다큐멘터리영화제,다큐,송환,김동원,초청,,
2003,시카고 국제영화제,일반(종합),오아시스,이창동,World Cinema,,
2003,시카고 국제영화제,일반(종합),질투는 나의 힘,박찬옥,경쟁,,
2003,시카고 국제영화제,일반(종합),쓰리,"김지운,논지 니미부트르,진가신",World Cinema,,
2003,야마가타 국제다큐멘터리영화제,다큐,"먼지, 사북을 묻다",미영,New Asian Currents,Nominated for Ogawa Shinsuke Award,미영
2003,리즈 국제영화제,일반(종합),오아시스,이창동,Wide World,,
2003,리즈 국제영화제,일반(종합),해안선,김기덕,Wide World,,
2003,카르모나국제단편영화제,,,,.,,
2003,부산국제영화제,일반(종합),빗방울 전주곡,최헌규,와이드앵글부문,,
2003,에콰도르국제영화제,일반(종합),생활의 발견,홍상수,초청,최우수감독상,
2003,리우데자네이루 국제영화제,일반(종합),로드무비,김인식,초청,,
2003,리우데자네이루 국제영화제,일반(종합),질투는 나의 힘,박찬옥,.,,
2003,캘거리 국제영화제,일반(종합),폰,안병기,초청,,
2003,캘거리 국제영화제,일반(종합),엽기적인 그녀,곽재용,Comtemporary World Cinema,,
2003,부산영화평론가협회상,일반(종합),지구를 지켜라,장준환,,신인감독상,장준환
2003,부산영화평론가협회상,일반(종합),지구를 지켜라,장준환,,남우주연상,신하균
2003,부산영화평론가협회상,일반(종합),질투는 나의 힘,박찬옥,,신인남우상,박해일
2003,부산영화평론가협회상,일반(종합),"장화, 홍련",김지운,,신인여우상,임수정
2003,부산영화평론가협회상,일반(종합),바람난 가족,임상수,,여우조연상,윤여정
2003,부산영화평론가협회상,일반(종합),살인의 추억,봉준호,,감독상,봉준호
2003,부산영화평론가협회상,일반(종합),살인의 추억,봉준호,,각본상,봉준호
2003,부산영화평론가협회상,일반(종합),지구를 지켜라,장준환,,최우수작품상,
2003,컬러영화제,,고양이를 부탁해,정재은,.,,
2003,중국금계백화장영화제,기타,예스터데이,정윤수,한국 영화 특별전,,
2003,중국금계백화장영화제,기타,하면 된다,박대영,한국 영화 특별전,,
2003,중국금계백화장영화제,기타,좋은사람있으면 소개시켜줘,모지은,한국 영화 특별전,,
2003,중국금계백화장영화제,기타,오! 해피데이,윤학렬,한국 영화 특별전,,
2003,포커스 온 아시아 - 후쿠오카 국제영화제,일반(종합),오아시스,이창동,.,,
2003,포커스 온 아시아 - 후쿠오카 국제영화제,일반(종합),오! 해피데이,윤학렬,경쟁,,
2003,포커스 온 아시아 - 후쿠오카 국제영화제,일반(종합),여섯 개의 시선,"박진표,박찬욱,여균동,임순례,정재은",.,,
2003,포커스 온 아시아 - 후쿠오카 국제영화제,일반(종합),중독,박영훈,경쟁,,
2003,포커스 온 아시아 - 후쿠오카 국제영화제,일반(종합),보리울의 여름,이민용,.,,
2003,포커스 온 아시아 - 후쿠오카 국제영화제,일반(종합),연애소설,이한,Korean Cinema Collection,,
2003,포커스 온 아시아 - 후쿠오카 국제영화제,일반(종합),YMCA야구단,김현석,경쟁,최우수작품상,
2003,룬드 국제판타스틱영화제,판타지,폰,안병기,Premiarserien,,
2003,아웃페스트,,철없는 아내와 파란만장한 남편 그리고 태권소녀,이무영,초청,,
2003,아웃페스트,,로드무비,김인식,초청,,
2003,룬드 국제판타스틱영화제,판타지,"장화, 홍련",김지운,Premiarserien,,
2003,산세바스티안 국제영화제,일반(종합),봄 여름 가을 겨울 그리고 봄,김기덕,비경쟁부문,,
2003,산세바스티안 국제영화제,일반(종합),살인의 추억,봉준호,경쟁부문,국제영화비평가연맹상,봉준호
2003,대만 국제여성영화제,일반(종합),밀애,변영주,개막작 / 경쟁,,
2003,함부르크 영화제,일반(종합),봄 여름 가을 겨울 그리고 봄,김기덕,.,,
2003,우메아 국제 영화제,일반(종합),해안선,김기덕,Korean Horror/Thriller,,
2003,우메아 국제 영화제,일반(종합),"장화, 홍련",김지운,파노라마,,
2003,블라디보스톡 아시안퍼시픽 국제영화제,일반(종합),여섯 개의 시선,"박진표,박찬욱,여균동,임순례,정재은",.,,
2003,블라디보스톡 아시안퍼시픽 국제영화제,일반(종합),죽어도 좋아,박진표,The Film - Winners of Asia Pacific FF,최우수상,
2003,블라디보스톡 아시안퍼시픽 국제영화제,일반(종합),집으로...,이정향,공식경쟁,공식경쟁,
2003,블라디보스톡 아시안퍼시픽 국제영화제,일반(종합),,,공식경쟁,,
2003,블라디보스톡 아시안퍼시픽 국제영화제,일반(종합),,,공식경쟁,단편 작품상,
2003,블라디보스톡 아시안퍼시픽 국제영화제,일반(종합),,,특별전,,
2003,피구에이라다포즈국제영화제,,밀애,변영주,경쟁,최우수상,
2003,바덴국제애니메이션영화제,일반(종합),마리이야기,이성강,초청,최우수상,
2003,토론토 국제영화제,일반(종합),지구를 지켜라,장준환,Midnight Madness,,
2003,토론토 국제영화제,일반(종합),바람난 가족,임상수,.,,
2003,토론토 국제영화제,일반(종합),미소,박경희,.,,
2003,토론토 국제영화제,일반(종합),봄 여름 가을 겨울 그리고 봄,김기덕,.,,
2003,토론토 국제영화제,일반(종합),살인의 추억,봉준호,.,,
2003,베니스 국제영화제,일반(종합),바람난 가족,임상수,공식경쟁,,
2003,상파울루 국제단편영화제,단편,스윙 다이어리,이난,,,
2003,상파울루 국제단편영화제,단편,,,,,
2003,몬트리올 세계영화제,일반(종합),오아시스,이창동,경쟁,,
2003,몬트리올 세계영화제,일반(종합),플라스틱 트리,어일선,경쟁,,
2003,델루라이드독립영화제,,,,.,,
2003,아이랜국제어린이영화제,,오세암,성백엽,초청,,
2003,뉴아시아영화제,,이중간첩,김현정,.,,
2003,에딘버러 국제영화제,일반(종합),튜브,백운학,Late Night Romps,,
2003,에딘버러 국제영화제,일반(종합),예스터데이,정윤수,.,,
2003,에딘버러 국제영화제,일반(종합),질투는 나의 힘,박찬옥,.,,
2003,밴쿠버 퀴어영화제,퀴어,번지점프를 하다,김대승,,,
2003,정동진독립영화제,독립,원더플 데이,김현필,섹션3,,
2003,정동진독립영화제,독립,나무들이 봤어,노동석,섹션3,,
2003,정동진독립영화제,독립,손님,서태수,섹션1,,
2003,정동진독립영화제,독립,지옥,연상호,섹션2,,
2003,정동진독립영화제,독립,1호선,이하,섹션1,,
2003,정동진독립영화제,독립,제목없는 이야기,김진곤,섹션2,,
2003,정동진독립영화제,독립,인생,김준기,섹션3,,
2003,로카르노 국제영화제,일반(종합),미소,박경희,Film Makers of the present,,
2003,정동진독립영화제,독립,월하의 공동묘지,권철휘,특별 섹션,,
2003,정동진독립영화제,독립,그의 진실이 전진한다,신재인,섹션3,,
2003,로카르노 국제영화제,일반(종합),봄 여름 가을 겨울 그리고 봄,김기덕,공식경쟁,"젊은심사위원상(상금 6.000SF),돈키호테상,CICAE/ARTE상,넷팩상",
2003,정동진독립영화제,독립,에미 속 타는 줄도 모르고,박미령,섹션2,,
2003,정동진독립영화제,독립,여기가 끝이다,박인제,섹션1,,
2003,정동진독립영화제,독립,뉴스페이퍼,"권택화,방의석",섹션3,,
2003,정동진독립영화제,독립,미안합니다,박명랑,섹션2,,
2003,정동진독립영화제,독립,오늘이,이성강,섹션2,,
2003,정동진독립영화제,독립,김종태의 꿈,김성환,섹션4,,
2003,정동진독립영화제,독립,각하의 만수무강,김경만,섹션4,,
2003,정동진독립영화제,독립,꽃시절,정길영,섹션1,,
2003,정동진독립영화제,독립,편지,장형윤,섹션3,,
2003,정동진독립영화제,독립,오디션,이경미,섹션1,,
2003,판타지아 국제영화제,판타지,엽기적인 그녀,곽재용,Faces of Korea(비경쟁),,
2003,판타지아 국제영화제,판타지,신라의 달밤,김상진,Faces of Korea(비경쟁),,
2003,판타지아 국제영화제,판타지,단적비연수,박제현,Faces of Korea(비경쟁),,
2003,판타지아 국제영화제,판타지,굳세어라 금순아,현남섭,Faces of Korea(비경쟁),,
2003,멜버른 국제영화제,일반(종합),질투는 나의 힘,박찬옥,.,,
2003,판타지아 국제영화제,판타지,폰,안병기,Faces of Korea(비경쟁),,
2003,판타지아 국제영화제,판타지,복수는 나의 것,박찬욱,Faces of Korea(비경쟁),,
2003,판타지아 국제영화제,판타지,나쁜 남자,김기덕,Faces of Korea(비경쟁),,
2003,멜버른 국제영화제,일반(종합),피도 눈물도 없이,류승완,초청,,
2003,판타지아 국제영화제,판타지,무사,김성수,Faces of Korea(비경쟁),,
2003,멜버른 국제영화제,일반(종합),,,단편경쟁,,
2003,멜버른 국제영화제,일반(종합),로드무비,김인식,초청,,
2003,판타지아 국제영화제,판타지,공공의 적,강우석,Faces of Korea(비경쟁),,
2003,판타지아 국제영화제,판타지,이중간첩,김현정,Faces of Korea(비경쟁),,
2003,멜버른 국제영화제,일반(종합),오아시스,이창동,초청,,
2003,멜버른 국제영화제,일반(종합),밀애,변영주,초청,넷팩상,
2003,멜버른 국제영화제,일반(종합),생활의 발견,홍상수,초청,,
2003,판타지아 국제영화제,판타지,성냥팔이 소녀의 재림,장선우,Faces of Korea(비경쟁),,
2003,씨네팬 아시아 영화제,일반(종합),밀애,변영주,경쟁,,
2003,씨네팬 아시아 영화제,일반(종합),낙타(들),박기용,.,,
2003,애니마 문디 - 브라질 국제애니메이션영화제,애니,월크,이미라,,,
2003,지포니 영화제,청소년,,,Free to Fly 경쟁,,
2003,피아 영화제,일반(종합),트로피컬 마닐라,이상우,,,
2003,필라델피아국제게이&레즈비언영화제,,로드무비,김인식,초청,,
2003,필라델피아국제게이&레즈비언영화제,,철없는 아내와 파란만장한 남편 그리고 태권소녀,이무영,초청,,
2003,코미디아,,도둑맞곤 못살아,임경수,.,,
2003,부천국제판타스틱영화제,판타지,지구를 지켜라,장준환,,남우주연상(장편),백윤식
2003,예루살렘 영화제,일반(종합),질투는 나의 힘,박찬옥,,,
2003,부천국제판타스틱영화제,판타지,지구를 지켜라,장준환,,작품상(장편),장준환
2003,후쿠오카 아시아 영화제,일반(종합),오! 해피데이,윤학렬,경쟁,,
2003,후쿠오카 아시아 영화제,일반(종합),YMCA야구단,김현석,.,,
2003,갤웨이 영화제,일반(종합),생활의 발견,홍상수,,,
2003,갤웨이 영화제,일반(종합),오아시스,이창동,,,
2003,후쿠오카 아시아 영화제,일반(종합),중독,박영훈,.,,
2003,갤웨이 영화제,일반(종합),취화선,임권택,,,
2003,카를로비 바리 국제영화제,일반(종합),,,Forum of Independents,,
2003,카를로비 바리 국제영화제,일반(종합),오아시스,이창동,Horizons-Awarded Films,,
2003,카를로비 바리 국제영화제,일반(종합),해안선,김기덕,공식경쟁,,
2003,카를로비 바리 국제영화제,일반(종합),죽어도 좋아,박진표,Forum of Independents,,
2003,뇌사텔국제영화제,,폰,안병기,Asian Competitive Section,,
2003,카팔비오시네마국제단편영화제,,,,경쟁,,
2003,페시츠 멀티미디어,,낙타(들),박기용,.,,
2003,필라델피아 국제영화제 & 마켓,일반(종합),챔피언,곽경택,장편영화,2003 Philafilm Gold Award,
2003,아시안 아메리칸 국제영화제,일반(종합),품행제로,조근식,,,
2003,모스크바 국제영화제,일반(종합),지구를 지켜라,장준환,공식경쟁,감독상,장준환
2003,프레임라인 샌프란시스코 국제 LGBT 영화제,퀴어,철없는 아내와 파란만장한 남편 그리고 태권소녀,이무영,,,
2003,아시안 아메리칸 국제영화제,일반(종합),"결혼은, 미친짓이다",유하,,,
2003,Scratch Pictures 영화제,일반(종합),킬러들의 수다,장진,.,,
2003,시드니 영화제,일반(종합),오아시스,이창동,장편영화,,
2003,시드니 영화제,일반(종합),로드무비,김인식,뉴디렉터,,
2003,페스트로이아국제영화제,일반(종합),동승,주경중,경쟁,,
2003,브룩클린아카데미오브뮤직,,낙타(들),박기용,.,,
2003,오토라아시아영화제,,달마야 놀자,박철관,.,,
2003,폴란드영오디언스영화제,,화산고,김태균,초청,,
2003,알레 키노 영 오디언스 영화제,청소년,화산고,김태균,초청,,
2003,시애틀 국제영화제,일반(종합),무사,김성수,구름낀 왕국,,
2003,시애틀 국제영화제,일반(종합),광복절 특사,김상진,아시아무역풍,,
2003,시애틀 국제영화제,일반(종합),공공의 적,강우석,월드,,
2003,시애틀 국제영화제,일반(종합),돼지가 우물에 빠진 날,홍상수,이멀징 마스터스,,
2003,시애틀 국제영화제,일반(종합),오아시스,이창동,구름낀 왕국,,설경구
2003,시애틀 국제영화제,일반(종합),생활의 발견,홍상수,이멀징 마스터스,,
2003,시애틀 국제영화제,일반(종합),피도 눈물도 없이,류승완,아시아무역풍,,
2003,시애틀 국제영화제,일반(종합),우렁각시,남기웅,미드나잇 아드레날린,,
2003,시애틀 국제영화제,일반(종합),나쁜 남자,김기덕,월드,,
2003,시애틀 국제영화제,일반(종합),동승,주경중,구름낀 왕국,,
2003,시애틀 국제영화제,일반(종합),H(에이치),이종혁,구름낀 왕국,,
2003,시애틀 국제영화제,일반(종합),YMCA야구단,김현석,구름낀 왕국,,
2003,시애틀 국제영화제,일반(종합),질투는 나의 힘,박찬옥,구름낀 왕국,,
2003,시애틀 국제영화제,일반(종합),죽어도 좋아,박진표,구름낀 왕국,,
2003,달라스 아시안 영화제,일반(종합),동승,주경중,.,,
2003,달라스 아시안 영화제,일반(종합),YMCA야구단,김현석,.,,
2003,서울인권영화제,일반(종합),나와 부엉이,박경태,,,
2003,서울인권영화제,일반(종합),경계도시,홍형숙,,,
2003,서울인권영화제,일반(종합),여기가 끝이다,박인제,,,
2003,서울인권영화제,일반(종합),선택,홍기선,,,
2003,서울인권영화제,일반(종합),그들만의 월드컵,최진성,,,
2003,서울인권영화제,일반(종합),장애인 이동권 투쟁보고서-버스를 타자,박종필,,,
2003,서울인권영화제,일반(종합),김종태의 꿈,김성환,,,
2003,서울인권영화제,일반(종합),거북이 시스터즈,이영,,,
2003,서울인권영화제,일반(종합),필승 Ver1.0 주봉희,태준식,,,
2003,인사이드아웃 토론토 LGBT 영화제,퀴어,철없는 아내와 파란만장한 남편 그리고 태권소녀,이무영,,,
2003,칸 국제영화제,일반(종합),오아시스,이창동,Critics'Week-FIPRESCI 특별상영,,
2003,뉴욕 아시안 영화제,일반(종합),이중간첩,김현정,.,,
2003,Onedotzero 7,일반(종합),마리이야기,이성강,초청,,
2003,Onedotzero 7,일반(종합),피도 눈물도 없이,류승완,초청,,
2003,뉴욕 아시안 영화제,일반(종합),폰,안병기,초청,,
2003,뉴욕 아시안 영화제,일반(종합),죽어도 좋아,박진표,초청,,
2003,뉴욕 아시안 영화제,일반(종합),라이터를 켜라,장항준,초청,,
2003,베를린 청소년미디어페스티벌,,,,개막작,,
2003,베를린 청소년미디어페스티벌,,,,.,21~25세 그룹의 1등상인 '골든클럽',
2003,터프아이국제애니메이션영화제,애니,마리이야기,이성강,초청,,
2003,LA 아시안퍼시픽 필름&비디오영화제,일반(종합),YMCA야구단,김현석,.,,
2003,니욘국제다큐멘터리영화제,,,,경쟁부문,,
2003,워싱턴 DC 국제영화제,일반(종합),오아시스,이창동,,,
2003,크리스티앙샌드 어린이 영화제,,동승,주경중,.,,
2003,내쉬빌 영화제,일반(종합),생활의 발견,홍상수,,,
2003,워싱턴 DC 국제영화제,일반(종합),흑수선,배창호,,,
2003,싱가포르 국제영화제,일반(종합),동승,주경중,아시아영화,,
2003,싱가포르 국제영화제,일반(종합),질투는 나의 힘,박찬옥,아시아영화,,
2003,싱가포르 국제영화제,일반(종합),죽어도 좋아,박진표,아시아영화,,
2003,싱가포르 국제영화제,일반(종합),마리이야기,이성강,초청,,
2003,싱가포르 국제영화제,일반(종합),취화선,임권택,개막작,,
2003,싱가포르 국제영화제,일반(종합),,,아시아영화,,
2003,우디네 극동영화제,일반(종합),굳세어라 금순아,현남섭,특별전-한국 영화의 황금기,,
2003,우디네 극동영화제,일반(종합),집으로...,이정향,특별전-한국 영화의 황금기,,
2003,우디네 극동영화제,일반(종합),품행제로,조근식,특별전-한국 영화의 황금기,,
2003,우디네 극동영화제,일반(종합),복수는 나의 것,박찬욱,특별전-한국 영화의 황금기,,
