연도,영화제,장르,출품작,감독,출품분야,수상내역,수상인
2009,마라케시 국제영화제,일반(종합),거짓말,장선우,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),오래된 정원,임상수,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),엽기적인 그녀,곽재용,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),김씨표류기,이해준,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),도쿄택시,김태식,Competition,,
2009,마라케시 국제영화제,일반(종합),나쁜 남자,김기덕,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),씨받이,임권택,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),달콤한 인생,김지운,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),"좋은 놈, 나쁜 놈, 이상한 놈",김지운,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),주먹이 운다(Crying Fist),류승완,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),괴물,봉준호,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),해변의 여인,홍상수,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),형사 Duelist,이명세,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),오! 수정,홍상수,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),박쥐,박찬욱,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),삼포가는 길,이만희,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),장남,이두용,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),피아골,이강천,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),빈집,김기덕,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),길소뜸,임권택,Tribute to South Korean Cinema,,
2009,마라케시 국제영화제,일반(종합),마부,강대진,Tribute to South Korean Cinema,,
2009,황금촬영상 시상식,일반(종합),국가대표,김용화,,신인남우상,김지석
2009,황금촬영상 시상식,일반(종합),김씨표류기,이해준,,최우수 남우주연상,정재영
2009,황금촬영상 시상식,일반(종합),과속스캔들,강형철,,신인여우상,박보영
2009,황금촬영상 시상식,일반(종합),킹콩을 들다,박건용,,신인감독상,박건용
2009,황금촬영상 시상식,일반(종합),킹콩을 들다,박건용,,작품상,박건용
2009,황금촬영상 시상식,일반(종합),킹콩을 들다,박건용,,최우수 인기남우상,이범수
2009,황금촬영상 시상식,일반(종합),불신지옥,이용주,,최우수 인기여우상,김보연
2009,뭄바이 아시안 영화제,일반(종합),"지금, 이대로가 좋아요",부지영,Competition,,
2009,필마시아 영화제,일반(종합),박쥐,박찬욱,,,
2009,탈린 블랙나이츠 영화제,일반(종합),김씨표류기,이해준,Official Competition Eurasia,,
2009,필마시아 영화제,일반(종합),해운대,윤제균,,,
2009,탈린 블랙나이츠 영화제,일반(종합),똥파리,양익준,Eastern Sunrise,,
2009,탈린 블랙나이츠 영화제,일반(종합),박쥐,박찬욱,Night Films,,
2009,탈린 블랙나이츠 영화제,일반(종합),애니멀 타운,전규환,Eastern Sunrise,,
2009,강릉인권영화제,일반(종합),외박,김미례,개막작,,
2009,강릉인권영화제,일반(종합),땅의 여자,권우정,폐막작,,
2009,강릉인권영화제,일반(종합),개청춘,"나비,손경화,지민",초청작,,
2009,강릉인권영화제,일반(종합),시선 1318,"김태용,방은진,이현승,전계수,윤성호",초청작,,
2009,강릉인권영화제,일반(종합),버라이어티 생존 토크쇼,조세영,초청작,,
2009,브라티슬라바 국제영화제,일반(종합),남매의 집,조성희,Panorama - Cutting Edge (Panorama - Cutting Edge ),,
2009,브라티슬라바 국제영화제,일반(종합),어떤 방문,"라브 디아즈,카와시마 나오미",Panorama - Cutting Edge,,
2009,인도 국제영화제,일반(종합),여행자,우니 르콩트,Foreign Competition Section,Best Director,
2009,대한민국 대학영화제,일반(종합),과속스캔들,강형철,,신인여우상,박보영
2009,대한민국 대학영화제,일반(종합),소년마부,박홍준,,대상,박홍준
2009,대한민국 대학영화제,일반(종합),잠복근무,이정욱,,심사위원 특별상,이정욱
2009,대한민국 대학영화제,일반(종합),청춘은 참혹하다,심덕근,,최우수상,심덕근
2009,대한민국 대학영화제,일반(종합),사진 속 그녀,윤혜렴,,최우수상,윤혜렴
2009,대한민국 대학영화제,일반(종합),6시간,문성혁,,우수상,문성혁
2009,대한민국 대학영화제,일반(종합),매듭,손문성,,여자 연기자상,
2009,대한민국 대학영화제,일반(종합),7급 공무원,신태라,,신인남우상,강지환
2009,대한민국 대학영화제,일반(종합),박쥐,박찬욱,,여우조연상,김해숙
2009,대한민국 대학영화제,일반(종합),마더,봉준호,,남우조연상,진구
2009,대한민국 대학영화제,일반(종합),들꽃,"김건우,조아름",,촬영상,김건우
2009,대한민국 대학영화제,일반(종합),들꽃,"김건우,조아름",,촬영상,조아름
2009,대한민국 대학영화제,일반(종합),마지막 귀갓길,김준성,,음향상,김준성
2009,대한민국 대학영화제,일반(종합),길을 묻습니다.,서현정,,편집상,서현정
2009,대한민국 대학영화제,일반(종합),미행토끼,변성빈,,집행위원장상,변성빈
2009,대한민국 대학영화제,일반(종합),국가대표,김용화,,남우주연상,하정우
2009,대한민국 대학영화제,일반(종합),국가대표,김용화,,작품상,
2009,대한민국 대학영화제,일반(종합),해운대,윤제균,,여우주연상,하지원
2009,청룡영화상,일반(종합),똥파리,양익준,,신인남우상,양익준
2009,청룡영화상,일반(종합),마더,봉준호,,남우조연상,진구
2009,청룡영화상,일반(종합),불신지옥,이용주,,각본상,이용주
2009,청룡영화상,일반(종합),해운대,윤제균,,한국영화 최다관객상,
2009,청룡영화상,일반(종합),과속스캔들,강형철,,신인감독상,강형철
2009,청룡영화상,일반(종합),그림자 살인,박대민,,미술상,최현석
2009,청룡영화상,일반(종합),똥파리,양익준,,신인여우상,김꽃비
2009,청룡영화상,일반(종합),마더,봉준호,,최우수 작품상,
2009,청룡영화상,일반(종합),그림자 살인,박대민,,미술상,조화성
2009,청룡영화상,일반(종합),애자,정기훈,,인기스타상,최강희
2009,청룡영화상,일반(종합),내 사랑 내 곁에,박진표,,여우주연상,하지원
2009,청룡영화상,일반(종합),국가대표,김용화,,감독상,김용화
2009,청룡영화상,일반(종합),마더,봉준호,,조명상,박동순
2009,청룡영화상,일반(종합),마더,봉준호,,조명상,최철수
2009,청룡영화상,일반(종합),과속스캔들,강형철,,신인여우상,박보영
2009,청룡영화상,일반(종합),박쥐,박찬욱,,여우조연상,김해숙
2009,청룡영화상,일반(종합),내 사랑 내 곁에,박진표,,남우주연상,김명민
2009,청룡영화상,일반(종합),국가대표,김용화,,촬영상,박현철
2009,청룡영화상,일반(종합),국가대표,김용화,,인기스타상,하정우
2009,청룡영화상,일반(종합),내 사랑 내 곁에,박진표,,인기스타상,하지원
2009,청룡영화상,일반(종합),박쥐,박찬욱,,음악상,조영욱
2009,청룡영화상,일반(종합),해운대,윤제균,,기술상,김희동
2009,청룡영화상,일반(종합),해운대,윤제균,,기술상,장성호
2009,홍콩 레즈비언&게이영화제,퀴어,"지금, 이대로가 좋아요",부지영,Asian Power,,
2009,홍콩 레즈비언&게이영화제,퀴어,후회하지 않아,이송희일,Prism Award,,
2009,오슬로 국제영화제,일반(종합),잘 알지도 못하면서,홍상수,Features,,
2009,스톡홀름 국제영화제,일반(종합),펜트하우스 코끼리,정승구,Asian Images,,
2009,암스테르담 국제다큐멘터리영화제,다큐,서바이버즈 - 제흐리 경찰서의 날들,강경란,Survivors - Days in Zhari Police Station,,
2009,스톡홀름 국제영화제,일반(종합),먼지아이,정유미,Short Films,,
2009,스톡홀름 국제영화제,일반(종합),애니멀 타운,전규환,Asian Images,,
2009,국제대학생평화영화제,일반(종합),빛나리,김진미,슈퍼루키,,
2009,스톡홀름 국제영화제,일반(종합),박쥐,박찬욱,Twilight Zone,,
2009,도쿄 필맥스,일반(종합),박쥐,박찬욱,Special Screening - Closing Film,,
2009,스톡홀름 국제영화제,일반(종합),마더,봉준호,Asian Images,,
2009,국제대학생평화영화제,일반(종합),미안하다..,배성균,,,
2009,스톡홀름 국제영화제,일반(종합),요가학원,윤재연,Twilight Zone,,
2009,암스테르담 국제다큐멘터리영화제,다큐,아이언 크로우즈,박봉남,IDFA Competition for Mid-length Documentary,Winner of NPS Mid-Length Documentary Award,박봉남
2009,국제대학생평화영화제,일반(종합),붉은 여왕들,현정재,,,
2009,도쿄 필맥스,일반(종합),똥파리,양익준,Tokyo FilmEx Competition,"Grand Prize, Audience Award",
2009,소리아 국제단편영화제,단편,아들의 여자,홍성훈,Competition,Special Jury Prize,
2009,스톡홀름 국제영화제,일반(종합),해운대,윤제균,Spotlight: Apocalypse - The Time is Now,,
2009,스톡홀름 국제영화제,일반(종합),워낭소리,이충렬,Documania,,
2009,교토 국제학생영화제,일반(종합),엄마는 창녀다,이상우,,,
2009,판시네 - 말라가 판타스틱영화제,판타지,그림자 살인,박대민,Premiers - Lagometrajes,,
2009,판시네 - 말라가 판타스틱영화제,판타지,외톨이,박재식,Informative - Largometrajes,,
2009,알레 키노! 영화제,일반(종합),마더,봉준호,,,
2009,판시네 - 말라가 판타스틱영화제,판타지,고死 : 피의 중간고사,창,Premiers - Lagometrajes,,
2009,판시네 - 말라가 판타스틱영화제,판타지,여고괴담 5,이종용,Premiers,,
2009,알레 키노! 영화제,일반(종합),밀양,이창동,,,
2009,마르델플라타 국제영화제,일반(종합),김씨표류기,이해준,Panorama-Sense of Humor,,
2009,마르델플라타 국제영화제,일반(종합),워낭소리,이충렬,Panorama - The State of Things,,
2009,마르델플라타 국제영화제,일반(종합),마더,봉준호,International Competition,,
2009,파리국제환경영화제,일반(종합),워낭소리,이충렬,(),주의회 심사위원상 Regional Council’s Employees Jury Award,
2009,테살로니키 국제영화제,일반(종합),하녀,김기영,Independence Days : Special Screenings,,
2009,리즈 국제영화제,일반(종합),미쓰 홍당무,이경미,Fanomenon,,
2009,리즈 국제영화제,일반(종합),7급 공무원,신태라,Fanomenon,,
2009,리즈 국제영화제,일반(종합),노르웨이의 숲,노진수,Fanomenon,,
2009,리즈 국제영화제,일반(종합),쌍화점,유하,Fanomenon,,
2009,엑스그라운드영화제,,낮술,노영석,News from Asia,,
2009,테살로니키 국제영화제,일반(종합),마더,봉준호,Independent Days : ID-09,,
2009,테살로니키 국제영화제,일반(종합),사람을 찾습니다,이서,International Competition,Artistic Achievement Awards,
2009,테살로니키 국제영화제,일반(종합),나무없는 산,김소영,Independence Days : Young Americans,,
2009,인도네시아 국제 판타스틱 영화제,일반(종합),고死 : 피의 중간고사,창,(),,
2009,리즈 국제영화제,일반(종합),차우,신정원,Fanomenon,,
2009,덴버 영화제,일반(종합),멋진 하루,이윤기,Contemporary World Cinema,,
2009,테살로니키 국제영화제,일반(종합),박쥐,박찬욱,Independent Days : ID-09,,
2009,엑스그라운드영화제,,서양 골동 양과자점 앤티크,민규동,News from Asia,,
2009,테살로니키 국제영화제,일반(종합),김씨표류기,이해준,Focus : Post romance,,
2009,리즈 국제영화제,일반(종합),펜트하우스 코끼리,정승구,Fanomenon,,
2009,테살로니키 국제영화제,일반(종합),여행자,우니 르콩트,Independence Days,,
2009,리우데자네이루 국제영화제,일반(종합),마더,봉준호,Panorama do Cinema Mundial,,
2009,몬트리올 국제다큐멘터리영화제,다큐,워낭소리,이충렬,Camera-Stylo,,
2009,리우데자네이루 국제영화제,일반(종합),박쥐,박찬욱,Midnight Movies,,
2009,바르셀로나 독립영화제,독립,6시간,문성혁,비경쟁 부문,,
2009,리우데자네이루 국제영화제,일반(종합),여행자,우니 르콩트,Expectations 2009,,
2009,리우데자네이루 국제영화제,일반(종합),추격자,나홍진,Midnight Movies,,
2009,류블랴나 국제영화제,일반(종합),추격자,나홍진,Extravagance,,
2009,카이로 국제영화제,일반(종합),핸드폰,김한민,Festival of Festivals,,
2009,카이로 국제영화제,일반(종합),쌍화점,유하,Festival of Festivals,,
2009,부천국제애니메이션페스티벌,애니,메마른 도시,이재호,,,
2009,부천국제애니메이션페스티벌,애니,파인드 미,박재영,,,
2009,카이로 국제영화제,일반(종합),키친,홍지영,Festival of Festivals,,
2009,부천국제애니메이션페스티벌,애니,캐츠빌,"조연성,최명윤,남다혜,조형준",,,
2009,부천국제애니메이션페스티벌,애니,미안하다..,배성균,,,
2009,콜카타 국제영화제,일반(종합),비몽,김기덕,Comtemporary World Cinema,,
2009,콜카타 국제영화제,일반(종합),나무없는 산,김소영,Comtemporary World Cinema,,
2009,콜카타 국제영화제,일반(종합),스탑,박재옥,Short Films,,
2009,대전독립영화제,일반(종합),"삽질, 텍사스",성시흡,본선 경쟁,심사위원 특별언급,성시흡
2009,대전독립영화제,일반(종합),느낌이 좋아,임경희,본선 경쟁,장려상,임경희
2009,대전독립영화제,일반(종합),7인의 초인과 괴물F,박종영,본선 경쟁,장려상,박종영
2009,대전독립영화제,일반(종합),기린과 아프리카,김민숙,본선 경쟁,우수 작품상,김민숙
2009,대전독립영화제,일반(종합),엄마의 커다란 김치찌개,한승훈,본선 경쟁,최우수 작품상,한승훈
2009,대전독립영화제,일반(종합),도시에서 그녀가 피할 수 없는 것들,박지연,한국독립영화 현재 진행형,,
2009,대전독립영화제,일반(종합),월세와 보증금,김대웅,한국독립영화 현재 진행형,,
2009,대전독립영화제,일반(종합),경적,임경동,한국독립영화 현재 진행형,,
2009,대전독립영화제,일반(종합),락커룸,김동명,연대와 유대의 초대,,
2009,대전독립영화제,일반(종합),비보호 좌회전,안승혁,한국독립영화 현재 진행형,,
2009,대전독립영화제,일반(종합),우유와 자장면,최형락,한국독립영화 현재 진행형,,
2009,토론토 릴 아시안 영화제,일반(종합),,,Sense of Wonder,,
2009,레호보스 비치 독립영화제,독립,"소년, 소년을 만나다",김조광수,Short Films,,
2009,레호보스 비치 독립영화제,독립,워낭소리,이충렬,Documentaries,,
2009,토론토 릴 아시안 영화제,일반(종합),똥파리,양익준,Closing Night Gala,,
2009,필름스탁 국제영화제,독립,블러디쉐이크,김지용,European Premire,,
2009,오스틴 아시안 아메리칸 영화제,일반(종합),워낭소리,이충렬,Documentary,,
2009,AFI 영화제,일반(종합),마더,봉준호,World Cinema,,
2009,AFI 영화제,일반(종합),뜨거운 것이 좋아,권칠인,.,,
2009,리옹 아시아 영화제,일반(종합),낙타는 말했다,조규장,"Longs Metrages, International Premi？re NAC",,
2009,코크 영화제,일반(종합),나무없는 산,김소영,Features,,
2009,아시아 필름페스트,일반(종합),박쥐,박찬욱,S？dkorea,,
2009,캔버라 국제영화제,일반(종합),마더,봉준호,The Fire Within,,
2009,아시아 필름페스트,일반(종합),불꽃처럼 나비처럼,김용균,S？dkorea,,
2009,리옹 아시아 영화제,일반(종합),,,Best of courts m?trages,,
2009,사천 tv 영화제,일반(종합),"아,맨",이승희,Gold Panda,,
2009,레이저 릴 플랑드르 영화제,판타지,외톨이,박재식,(),,
2009,아시아 필름페스트,일반(종합),쌍화점,유하,S？dkorea,,
2009,테일즈 프롬 플래닛 어스 환경영화제,일반(종합),워낭소리,이충렬,,,
2009,아시아 필름페스트,일반(종합),차우,신정원,S？dkorea,,
2009,리옹 아시아 영화제,일반(종합),외할머니와 레슬링,임형섭,Best of courts m？trages,,
2009,리옹 아시아 영화제,일반(종합),"히말라야, 바람이 머무는 곳",전수일,"Longs Metrages, French Premi？re Closing",,
2009,인터필름 - 베를린 국제단편영화제,단편,날아간 뻥튀기,방은진,International Competition 07: Family Affairs,,
2009,캔버라 국제영화제,일반(종합),박쥐,박찬욱,"Madness, Spin and Tricksters",,
2009,리옹 아시아 영화제,일반(종합),날아라 펭귄,임순례,"Longs Metrages, European Premi？re",,
2009,아시아 필름페스트,일반(종합),"좋은 놈, 나쁜 놈, 이상한 놈",김지운,S？dkorea,,
2009,아시아 필름페스트,일반(종합),밀양,이창동,S？dkorea,,
2009,리옹 아시아 영화제,일반(종합),포크 커틀릿,김도영,Best of courts m？trages,Jury Award 3등,
2009,리옹 아시아 영화제,일반(종합),외할머니와 레슬링,임형섭,Best of courts m？trages,Audience Award 1등,
2009,리옹 아시아 영화제,일반(종합),외할머니와 레슬링,임형섭,Best of courts m？trages,Jury Award 3등,
2009,리옹 아시아 영화제,일반(종합),,,Best of courts m?trages,"Audience Award 1, Jury Award 3",
2009,리옹 아시아 영화제,일반(종합),,,Best of courts m?trages,Audience Award 3,
2009,로마 아시아 영화제,일반(종합),똥파리,양익준,Films Out of Competition,,
2009,뭄바이 영화제,일반(종합),나무없는 산,김소영,World Cinema,,
2009,비엔나 국제영화제,일반(종합),똥파리,양익준,,,
2009,비엔나 국제영화제,일반(종합),잘 알지도 못하면서,홍상수,,,
2009,비엔나 국제영화제,일반(종합),어떤 방문,"라브 디아즈,카와시마 나오미",,,
2009,비엔나 국제영화제,일반(종합),워낭소리,이충렬,,,
2009,비엔나 국제영화제,일반(종합),나무없는 산,김소영,,,
2009,비엔나 국제영화제,일반(종합),낮술,노영석,,,
2009,대구단편영화제,단편,비보호 좌회전,안승혁,,연기상,김민재
2009,라이프치히 국제애니메이션&다큐멘터리영화제,일반(종합),워낭소리,이충렬,International Programme Documentary Film,,
2009,디스커버리 - 스코틀랜드 국제청소년영화제,청소년,낙서하는 소녀,강길호,Shorts for Wee Ones,,
2009,대구단편영화제,단편,먼지아이,정유미,,우수상,정유미
2009,모로디스트 - 키예프 국제영화제,일반(종합),,,Student films,,
2009,대구단편영화제,단편,우유와 자장면,최형락,,대상,최형락
2009,그라나다 국제젊은영화인축제,단편,,,Action Reel,,
2009,그라나다 국제 젊은 영화인 축체,단편,미싱,손승웅,Action Reel,,
2009,그라나다 국제 젊은 영화인 축체,단편,자위전쟁,김유리,Action Reel,,
2009,그라나다 국제젊은영화인축제,단편,자위전쟁,김유리,Action Reel,,
2009,핑크스크린 - 브뤼셀 퀴어영화제,퀴어,엽서,김준표,,,
2009,그라나다 국제 젊은 영화인 축체,단편,경적,임경동,,,
2009,그라나다 국제젊은영화인축제,단편,미싱,손승웅,Action Reel,,
2009,시네팬 아시아영화제,일반(종합),허수아비들의 땅,노경태,InDialogue,,
2009,라보카델로보국제단편영화제,일반(종합),포크 커틀릿,김도영,Panorama Internacional,,
2009,시네팬 아시아영화제,일반(종합),비몽,김기덕,InDialogue,,
2009,시네팬 아시아영화제,일반(종합),애니멀 타운,전규환,InDialogue,,
2009,시네팬 아시아영화제,일반(종합),낮술,노영석,In Competition,,
2009,한국영화평론가협회상,일반(종합),마더,봉준호,,각본상,박은교
2009,한국영화평론가협회상,일반(종합),마더,봉준호,,각본상,봉준호
2009,한국영화평론가협회상,일반(종합),국가대표,김용화,,감독상,김용화
2009,샌디에고 아시안 영화제,일반(종합),주말,김 파울라 은미,Competition for Best Dramatic Narrative Short,,
2009,샌디에고 아시안 영화제,일반(종합),박쥐,박찬욱,.,,
2009,샌디에고 아시안 영화제,일반(종합),모던보이,정지우,.,,
2009,샌디에고 아시안 영화제,일반(종합),튜브엔젤,"장승욱,박혜영,정우일",(),,
2009,샌디에고 아시안 영화제,일반(종합),우측통행,양선우,(),,
2009,한국영화평론가협회상,일반(종합),마더,봉준호,,최우수 작품상,봉준호
2009,한국영화평론가협회상,일반(종합),국가대표,김용화,,기술상,정성진
2009,한국영화평론가협회상,일반(종합),국가대표,김용화,,음악상,이재학
2009,한국영화평론가협회상,일반(종합),마더,봉준호,,여우주연상,김혜자
2009,한국영화평론가협회상,일반(종합),불꽃처럼 나비처럼,김용균,,신인남우상,최재웅
2009,한국영화평론가협회상,일반(종합),똥파리,양익준,,국제비평가연맹 한국본부상,양익준
2009,한국영화평론가협회상,일반(종합),과속스캔들,강형철,,신인감독상,강형철
2009,한국영화평론가협회상,일반(종합),해운대,윤제균,,촬영상,김영호
2009,한국영화평론가협회상,일반(종합),과속스캔들,강형철,,신인여우상,박보영
2009,한국영화평론가협회상,일반(종합),킹콩을 들다,박건용,,남우주연상,이범수
2009,샌디에고 아시안 영화제,일반(종합),Eden,김혜원,.,,
2009,샌디에고 아시안 영화제,일반(종합),진영이,이성은,.,,
2009,샌디에고 아시안 영화제,일반(종합),영화는 영화다,장훈,.,,
2009,샌디에고 아시안 영화제,일반(종합),똥파리,양익준,.,,
2009,샌디에고 아시안 영화제,일반(종합),과속스캔들,강형철,.,,
2009,샌디에고 아시안 영화제,일반(종합),크로싱,김태균,.,,
2009,샌디에고 아시안 영화제,일반(종합),워낭소리,이충렬,.,,
2009,샌디에고 아시안 영화제,일반(종합),그림자 살인,박대민,.,,
2009,샌디에고 아시안 영화제,일반(종합),7급 공무원,신태라,,,
2009,베르겐 국제영화제,일반(종합),"좋은 놈, 나쁜 놈, 이상한 놈",김지운,"Førpremierer, Midnight CrazeMidnight Craze",,
2009,베르겐 국제영화제,일반(종합),박쥐,박찬욱,"Førpremierer, Midnight CrazeMidnight Craze",,
2009,가오슝 영화제,일반(종합),러브토크,이윤기,,,
