연도,영화제,장르,출품작,감독,출품분야,수상내역,수상인
2004,대한민국 영화대상,일반(종합),물 이야기,안지혜,단편영화상 후보,,
2004,대한민국 영화대상,일반(종합),늑대의 유혹,김태균,,신인남우상,강동원
2004,대한민국 영화대상,일반(종합),올드보이,박찬욱,,감독상,박찬욱
2004,대한민국 영화대상,일반(종합),올드보이,박찬욱,,남우주연상,최민식
2004,대한민국 영화대상,일반(종합),올드보이,박찬욱,,최우수작품상,
2004,대한민국 영화대상,일반(종합),인어 공주,박흥식,,여우주연상,전도연
2004,대한민국 영화대상,일반(종합),범죄의 재구성,최동훈,,남우조연상,이문식
2004,대한민국 영화대상,일반(종합),범죄의 재구성,최동훈,,신인 감독상,최동훈
2004,대한민국 영화대상,일반(종합),범죄의 재구성,최동훈,,각본각색상,최동훈
2004,대한민국 영화대상,일반(종합),올드보이,박찬욱,,음악상,이지수
2004,대한민국 영화대상,일반(종합),올드보이,박찬욱,,음악상,최승현
2004,아마조나스국제영화제,일반(종합),태극기 휘날리며,강제규,장편,,
2004,청룡영화상,일반(종합),태극기 휘날리며,강제규,,남우주연상,장동건
2004,청룡영화상,일반(종합),꽃피는 봄이 오면,류장하,,음악상,조성우
2004,청룡영화상,일반(종합),내 남자의 로맨스,박제현,,인기스타상,김정은
2004,청룡영화상,일반(종합),늑대의 유혹,김태균,,인기스타상,강동원
2004,청룡영화상,일반(종합),가족,이정철,,신인여우상,수애
2004,청룡영화상,일반(종합),범죄의 재구성,최동훈,,여우조연상,염정아
2004,청룡영화상,일반(종합),범죄의 재구성,최동훈,,신인 감독상,최동훈
2004,청룡영화상,일반(종합),범죄의 재구성,최동훈,,각본상,최동훈
2004,청룡영화상,일반(종합),실미도,강우석,,감독상,강우석
2004,청룡영화상,일반(종합),실미도,강우석,,남우조연상,정재영
2004,청룡영화상,일반(종합),실미도,강우석,,최우수 작품상,
2004,청룡영화상,일반(종합),말죽거리 잔혹사,유하,,인기스타상,권상우
2004,청룡영화상,일반(종합),빈집,김기덕,,신인남우상,재희
2004,청룡영화상,일반(종합),태극기 휘날리며,강제규,,촬영상,홍경표
2004,청룡영화상,일반(종합),태극기 휘날리며,강제규,,기술상,정도안
2004,청룡영화상,일반(종합),태극기 휘날리며,강제규,,한국영화 최다관객상,
2004,청룡영화상,일반(종합),아는 여자,장진,,여우주연상,이나영
2004,청룡영화상,일반(종합),말죽거리 잔혹사,유하,,미술상,김기철
2004,청룡영화상,일반(종합),어린 신부,김호준,,인기스타상,문근영
2004,스톡홀름 국제영화제,일반(종합),아카시아(Acacia),박기형,Horror Night,,
2004,스톡홀름 국제영화제,일반(종합),실미도,강우석,아시아 이미지,,
2004,테살로니키 국제영화제,일반(종합),빈집,김기덕,Official Selection,,
2004,스톡홀름 국제영화제,일반(종합),사마리아,김기덕,아시아 이미지,,
2004,도쿄 필맥스,일반(종합),거미숲,송일곤,.,,
2004,스톡홀름 국제영화제,일반(종합),올드보이,박찬욱,아시아 이미지,관객상,
2004,암스테르담 국제다큐멘터리영화제,다큐,송환,김동원,리플렉션 이미지,,
2004,스톡홀름 국제영화제,일반(종합),인형사,정용기,Horror Night,,
2004,한국영화평론가협회상,일반(종합),빈집,김기덕,,각본상,김기덕
2004,한국영화평론가협회상,일반(종합),늑대의 유혹,김태균,,신인남우상,강동원
2004,한국영화평론가협회상,일반(종합),범죄의 재구성,최동훈,,신인감독상,최동훈
2004,한국영화평론가협회상,일반(종합),범죄의 재구성,최동훈,,여우주연상,염정아
2004,한국영화평론가협회상,일반(종합),올드보이,박찬욱,,음악상,조영욱
2004,한국영화평론가협회상,일반(종합),태극기 휘날리며,강제규,,촬영상,홍경표
2004,한국영화평론가협회상,일반(종합),올드보이,박찬욱,,남우주연상,최민식
2004,한국영화평론가협회상,일반(종합),올드보이,박찬욱,,감독상,박찬욱
2004,한국영화평론가협회상,일반(종합),송환,김동원,,특별상,김동원
2004,한국영화평론가협회상,일반(종합),올드보이,박찬욱,,최우수 작품상,박찬욱
2004,한국영화평론가협회상,일반(종합),태극기 휘날리며,강제규,,기술상,정도안
2004,한국영화평론가협회상,일반(종합),올드보이,박찬욱,,신인여우상,강혜정
2004,춘사영화제,일반(종합),올드보이,박찬욱,,남우주연상,최민식
2004,춘사영화제,일반(종합),올드보이,박찬욱,,심사위원특별상,박찬욱
2004,춘사영화제,일반(종합),실미도,강우석,,심사위원 특별상,강우석
2004,춘사영화제,일반(종합),올드보이,박찬욱,,촬영상,정정훈
2004,춘사영화제,일반(종합),얼굴 없는 미녀,김인식,,음악상,장영규
2004,춘사영화제,일반(종합),얼굴 없는 미녀,김인식,,여우주연상,김혜수
2004,춘사영화제,일반(종합),얼굴 없는 미녀,김인식,,미술상,윤주훈
2004,춘사영화제,일반(종합),올드보이,박찬욱,,편집상,김상범
2004,춘사영화제,일반(종합),어린 신부,김호준,,신인여우상,문근영
2004,춘사영화제,일반(종합),비디오를 보는 남자,김학순,,신인 감독상,
2004,춘사영화제,일반(종합),송환,김동원,경쟁부문,기획제작상,김동원
2004,춘사영화제,일반(종합),인어 공주,박흥식,,여우조연상,고두심
2004,비엔나 어린이 영화제,청소년,집으로...,이정향,Main Program,,
2004,포트로더데일 국제영화제,일반(종합),비디오를 보는 남자,김학순,World Cinema,,
2004,토리노 영화제,일반(종합),얼굴 없는 미녀,김인식,경쟁 부문,관객상,
2004,콜카타 국제영화제,일반(종합),비디오를 보는 남자,김학순,시네마 인터내셔널,,
2004,헬싱키어린이영화제,기타,오세암,성백엽,.,,
2004,레호보스 비치 독립영화제,독립,오아시스,이창동,Feature Films,,
2004,헬싱키어린이영화제,기타,마리이야기,이성강,.,,
2004,브라운슈바이크 국제영화제,일반(종합),오아시스,이창동,Contemporary Korean Cinema,,
2004,밴쿠버 아시안 영화제,일반(종합),실미도,강우석,Special Feature Presentation,,
2004,리즈 국제영화제,일반(종합),스캔들-조선남녀상열지사,이재용,공식초청,,
2004,마르코 아일랜드 영화제,일반(종합),시월애,이현승,.,,
2004,리즈 국제영화제,일반(종합),원더풀 데이즈,김문생,파노메논,,
2004,리즈 국제영화제,일반(종합),사마리아,김기덕,공식초청,,
2004,FICI 2004 - 스페인국제어린이 영화제,일반(종합),봄날의 곰을 좋아하세요?,용이,.,,
2004,산세바스티안 호러판타지영화제,호러/스릴러,거미숲,송일곤,공식장편,,
2004,도쿄 국제영화제,일반(종합),효자동 이발사,임찬상,경쟁 부문,감독상,임찬상
2004,미치노쿠 미스터리영화제,일반(종합),거울속으로,김성호,.,,
2004,시카고 국제어린이영화제,기타,오세암,성백엽,,,
2004,도쿄 국제영화제,일반(종합),,,New Panorama,,
2004,미치노쿠 미스터리영화제,일반(종합),굳세어라 금순아,현남섭,Korean Films,,
2004,도쿄 국제영화제,일반(종합),S 다이어리,권종관,New Panorama,,
2004,도쿄 국제영화제,일반(종합),늑대의 유혹,김태균,New Panorama,,
2004,미치노쿠 미스터리영화제,일반(종합),슈퍼스타 감사용,김종현,.,,
2004,도쿄 국제영화제,일반(종합),누구나 비밀은 있다,장현수,비경쟁 부문,,
2004,도쿄 국제영화제,일반(종합),가능한 변화들,민병국,New Panorama,Best Asian Film Award,
2004,도쿄 국제영화제,일반(종합),효자동 이발사,임찬상,경쟁 부문,관객상,임찬상
2004,도쿄 국제영화제,일반(종합),쓰리 몬스터,"미이케 다카시,박찬욱,프루트 챈",비경쟁 부문,,
2004,도쿄 국제영화제,일반(종합),바람의 파이터,양윤호,경쟁 부문,"Award for Best Director, The Audience Award",
2004,하와이 국제영화제,일반(종합),비디오를 보는 남자,김학순,,넷팩상,
2004,도쿄 국제영화제,일반(종합),꽃피는 봄이 오면,류장하,Winds of Asia,,
2004,바야돌리드 국제영화제,일반(종합),빈집,김기덕,Official Selection,황금스파이크상,
2004,서울환경영화제,일반(종합),한 도시 이야기,이재용,그린 파노라마,,
2004,서울환경영화제,일반(종합),브로큰 모닝,박선욱,특별상영,,
2004,샌디에고 아시안 영화제,일반(종합),영어완전정복,김성수,.,,
2004,피츠버그국제퀴어영화제,기타,여고괴담 세번째 이야기: 여우계단,윤재연,.,,
2004,라이프치히 국제애니메이션&다큐멘터리영화제,일반(종합),송환,김동원,비경쟁,,
2004,샌디에고 아시안 영화제,일반(종합),아라한 장풍대작전,류승완,.,,
2004,베르겐 국제영화제,일반(종합),봄 여름 가을 겨울 그리고 봄,김기덕,Int'l Preview,,
2004,베르겐 국제영화제,일반(종합),원더풀 데이즈,김문생,.,,
2004,베르겐 국제영화제,일반(종합),올드보이,박찬욱,Int'l Competiton,,
2004,베르겐 국제영화제,일반(종합),실미도,강우석,.,,
2004,도쿄판타스틱필름페스벌,,분신사바,안병기,폐막작,,
2004,트빌리시 국제영화제,일반(종합),낙타(들),박기용,International Forum of New Cinema,,
2004,레드뱅크국제영화제,기타,비디오를 보는 남자,김학순,.,,
2004,부산영화평론가협회상,일반(종합),아는 여자,장진,,남우주연상,정재영
2004,부산영화평론가협회상,일반(종합),아는 여자,장진,,각본상,장진
2004,부산영화평론가협회상,일반(종합),올드보이,박찬욱,,감독상,박찬욱
2004,부산영화평론가협회상,일반(종합),올드보이,박찬욱,,최우수작품상,박찬욱
2004,부산영화평론가협회상,일반(종합),올드보이,박찬욱,,여우주연상,강혜정
2004,이스파한 국제어린이영화제,기타,집으로...,이정향,경쟁,최고상(상금 $8000),
2004,부산영화평론가협회상,일반(종합),올드보이,박찬욱,,촬영상,정정훈
2004,부산영화평론가협회상,일반(종합),범죄의 재구성,최동훈,,남우조연상,백윤식
2004,부산영화평론가협회상,일반(종합),범죄의 재구성,최동훈,,신인감독상,최동훈
2004,부산영화평론가협회상,일반(종합),인어 공주,박흥식,,여우조연상,고두심
2004,몬트리올퀴어영화제,기타,여고괴담 세번째 이야기: 여우계단,윤재연,.,,
2004,함부르크 영화제,일반(종합),실미도,강우석,.,,
2004,함부르크 영화제,일반(종합),아홉살 인생,윤인호,.,,
2004,룬드 국제판타스틱영화제,판타지,아라한 장풍대작전,류승완,,,
2004,룬드 국제판타스틱영화제,판타지,원더풀 데이즈,김문생,,,
2004,루카스국제영화제,기타,보리울의 여름,이민용,.,,
2004,룬드 국제판타스틱영화제,판타지,령,"이인규,김태경",,,
2004,산세바스티안 국제영화제,일반(종합),거미숲,송일곤,"공식 경쟁 부문,신인감독상 부문",,
2004,우메아 국제 영화제,일반(종합),령,"이인규,김태경",Panorma,,
2004,우메아 국제 영화제,일반(종합),아라한 장풍대작전,류승완,.,,
2004,포커스 온 아시아 - 후쿠오카 국제영화제,일반(종합),화이트 발렌타인,양윤호,.,,
2004,중국금계백화장영화제,기타,취화선,임권택,.,,
2004,포커스 온 아시아 - 후쿠오카 국제영화제,일반(종합),아홉살 인생,윤인호,.,,
2004,포커스 온 아시아 - 후쿠오카 국제영화제,일반(종합),하류인생,임권택,.,,
2004,포커스 온 아시아 - 후쿠오카 국제영화제,일반(종합),안녕! 유에프오,김진민,.,,
2004,대구단편영화제,단편,랑데부,박은영,,특별상,박은영
2004,대구단편영화제,단편,잘돼가? 무엇이든,이경미,본선경쟁작,,
2004,대구단편영화제,단편,히치하이킹,최진성,,우수상,최진성
2004,대구단편영화제,단편,핑거프린트,조규옥,,대상,조규옥
2004,토론토 국제영화제,일반(종합),빈집,김기덕,Contemporary World Cinema,,
2004,토론토 국제영화제,일반(종합),올드보이,박찬욱,Contemporary World Cinema,,
2004,토론토 국제영화제,일반(종합),거미숲,송일곤,Contemporary World Cinema,,
2004,토론토 국제영화제,일반(종합),하류인생,임권택,Masters,,
2004,인디세계영화제,일반(종합),"장화, 홍련",김지운,Cinema Fantastico,,
2004,인디세계영화제,일반(종합),지구를 지켜라,장준환,Cinema Fantastico,,
2004,서울국제사랑영화제,일반(종합),잘돼가? 무엇이든,이경미,국제 단편 경쟁,,
2004,블라디보스톡 아시안퍼시픽 국제영화제,일반(종합),똥개,곽경택,Special Vision,,
2004,블라디보스톡 아시안퍼시픽 국제영화제,일반(종합),사마리아,김기덕,Special Vision,,
2004,블라디보스톡 아시안퍼시픽 국제영화제,일반(종합),봄 여름 가을 겨울 그리고 봄,김기덕,경쟁 부문,최우수 작품상(상금 2만5천달러),
2004,에딘버러 국제영화제,일반(종합),바람난 가족,임상수,Directors'Showcase,,
2004,에딘버러 국제영화제,일반(종합),올드보이,박찬욱,Directors'Showcase,,
2004,에딘버러 국제영화제,일반(종합),스캔들-조선남녀상열지사,이재용,폐막작,,
2004,에딘버러 국제영화제,일반(종합),아라한 장풍대작전,류승완,Late Night Romps,,
2004,에딘버러 국제영화제,일반(종합),내츄럴시티,민병천,Late Night Romps,,
2004,에딘버러 국제영화제,일반(종합),비디오를 보는 남자,김학순,Rosebud,,
2004,히로시마 국제애니메이션영화제,애니,왕후 심청,넬슨 신,,,
2004,아노니물 국제독립영화제,기타,봄 여름 가을 겨울 그리고 봄,김기덕,Official Section,Best Camera award,
2004,판타지 필름페스트,판타지,지구를 지켜라,장준환,,,
2004,판타지 필름페스트,판타지,아라한 장풍대작전,류승완,,,
2004,판타지 필름페스트,판타지,청풍명월(淸風明月),김의석,포커스 아시아,,
2004,판타지 필름페스트,판타지,살인의 추억,봉준호,,,
2004,판타지 필름페스트,판타지,천년호,이광훈,,,
2004,일란어린이영화제,기타,마리이야기,이성강,.,,
2004,로카르노 국제영화제,일반(종합),썬데이 서울,박성훈,비디오 경쟁,,
2004,멜버른 국제영화제,일반(종합),봄 여름 가을 겨울 그리고 봄,김기덕,Regional Focus,,
2004,정동진독립영화제,독립,멍,"곽경윤,전승훈,박진아,김혜숙,김영진",섹션3,,
2004,멜버른 국제영화제,일반(종합),올드보이,박찬욱,Regional Focus,,
2004,정동진독립영화제,독립,빗방울 전주곡,최헌규,섹션1,,
2004,정동진독립영화제,독립,소나기,고영남,특별 섹션,,
2004,멜버른 국제영화제,일반(종합),바람난 가족,임상수,Regional Focus,,
2004,정동진독립영화제,독립,우리 순이는 어디로 갔을까?,남다정,섹션4,,
2004,멜버른 국제영화제,일반(종합),여섯 개의 시선,"박진표,박찬욱,여균동,임순례,정재은",Regional Focus,,
2004,멜버른 국제영화제,일반(종합),실미도,강우석,Regional Focus,,
2004,정동진독립영화제,독립,자유를 그리다,박원철,섹션4,,
2004,멜버른 국제영화제,일반(종합),내츄럴시티,민병천,Regional Focus,,
2004,정동진독립영화제,독립,노동자다 아니다,김미례,섹션5,,
2004,멜버른 국제영화제,일반(종합),살인의 추억,봉준호,.,,
2004,정동진독립영화제,독립,사랑하는 소녀,김종관,섹션2,,
2004,정동진독립영화제,독립,히치하이킹,최진성,섹션2,,
2004,멜버른 국제영화제,일반(종합),"장화, 홍련",김지운,Regional Focus,,
2004,정동진독립영화제,독립,어떤 나들이,박수영,섹션4,,
2004,정동진독립영화제,독립,정현아,강준원,섹션1,,
2004,정동진독립영화제,독립,빵과 우유,원신연,섹션1,,
2004,멜버른 국제영화제,일반(종합),청풍명월(淸風明月),김의석,Regional Focus,,
2004,정동진독립영화제,독립,신 도시인,홍두현,섹션2,,
2004,정동진독립영화제,독립,잘돼가? 무엇이든,이경미,섹션3,,
2004,정동진독립영화제,독립,어느날,박준형,섹션3,,
2004,멜버른 국제영화제,일반(종합),여자는 남자의 미래다,홍상수,Regional Focus,,
2004,멜버른 국제영화제,일반(종합),사마리아,김기덕,Regional Focus,,
2004,홍콩 아시안 영화제,일반(종합),여섯 개의 시선,"박진표,박찬욱,여균동,임순례,정재은",비경쟁,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,바람난 가족,임상수,한국영화특별전,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,낙타(들),박기용,한국영화특별전,,
2004,판타지아 국제영화제,판타지,천년호,이광훈,Korean Cinema,,
2004,판타지아 국제영화제,판타지,살인의 추억,봉준호,Korean Cinema,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,나비,김현성,한국영화특별전,,
2004,판타지아 국제영화제,판타지,지구를 지켜라,장준환,Korean Cinema,,
2004,판타지아 국제영화제,판타지,원더풀 데이즈,김문생,Korean Cinema,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,사마리아,김기덕,한국영화특별전,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,아카시아(Acacia),박기형,한국영화특별전,,
2004,판타지아 국제영화제,판타지,색즉시공,윤제균,Korean Cinema,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,올드보이,박찬욱,한국영화특별전,,
2004,판타지아 국제영화제,판타지,내츄럴시티,민병천,Korean Cinema,,
2004,판타지아 국제영화제,판타지,거울속으로,김성호,Korean Cinema,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,꽃섬,송일곤,한국영화특별전,,
2004,판타지아 국제영화제,판타지,청풍명월(淸風明月),김의석,Korean Cinema,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,플라스틱 트리,어일선,한국영화특별전,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,"장화, 홍련",김지운,한국영화특별전,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,지구를 지켜라,장준환,한국영화특별전,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,송환,김동원,한국영화특별전,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,취화선,임권택,한국영화특별전,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,춘향뎐(春香傳),임권택,한국영화특별전,,
2004,판타지아 국제영화제,판타지,"장화, 홍련",김지운,Korean Cinema,,
2004,판타지아 국제영화제,판타지,4인용 식탁,이수연,Korean Cinema,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,살인의 추억,봉준호,한국영화특별전,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,죽어도 좋아,박진표,한국영화특별전,,
2004,판타지아 국제영화제,판타지,2009로스트메모리즈,이시명,Korean Cinema,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,나쁜 남자,김기덕,한국영화특별전,,
2004,판타지아 국제영화제,판타지,광복절 특사,김상진,Korean Cinema,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,질투는 나의 힘,박찬옥,한국영화특별전,,
2004,판타지아 국제영화제,판타지,파이란,송해성,Korean Cinema,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,복수는 나의 것,박찬욱,한국영화특별전,,
2004,뉴 호라이즌 국제영화제,호러/스릴러,섬,김기덕,한국영화특별전,,
2004,씨네팬 아시아 영화제,일반(종합),봄 여름 가을 겨울 그리고 봄,김기덕,Asian Frescoes,,
2004,씨네팬 아시아 영화제,일반(종합),스캔들-조선남녀상열지사,이재용,.,,
2004,씨네팬 아시아 영화제,일반(종합),사마리아,김기덕,경쟁,,곽지민
2004,지포니 영화제,청소년,아홉살 인생,윤인호,경쟁,,
2004,아시안 아메리칸 국제영화제,일반(종합),청풍명월(淸風明月),김의석,,,
2004,도쿄국제퀴어영화제,기타,로드무비,김인식,Touching,,
2004,캠브리지 영화제,일반(종합),여고괴담 세번째 이야기: 여우계단,윤재연,,,
2004,애니마 문디 - 브라질 국제애니메이션영화제,애니,원더풀 데이즈,김문생,.,,
2004,후쿠오카 아시아 영화제,일반(종합),내사랑 싸가지,신재호,.,,
2004,카를로비 바리 국제영화제,일반(종합),살인의 추억,봉준호,Another View,,
2004,카를로비 바리 국제영화제,일반(종합),봄 여름 가을 겨울 그리고 봄,김기덕,Horizons,,
2004,카를로비 바리 국제영화제,일반(종합),올드보이,박찬욱,Horizons,,
2004,카를로비 바리 국제영화제,일반(종합),사마리아,김기덕,Horizons,,
2004,아오모리영화제,기타,똥개,곽경택,.,,
2004,카를로비 바리 국제영화제,일반(종합),바람난 가족,임상수,Horizons,,
2004,카를로비 바리 국제영화제,일반(종합),송환,김동원,다큐멘터리 경쟁,,
2004,마카티시네 마닐라영화제,기타,여섯 개의 시선,"박진표,박찬욱,여균동,임순례,정재은",아시아 영화 부문,,
2004,뉴샤텔 국제판타스틱영화제,판타지,아라한 장풍대작전,류승완,Asian Competition,,
2004,뉴샤텔 국제판타스틱영화제,판타지,내츄럴시티,민병천,Asian Competition,,
2004,한국퀴어영화제,퀴어,순흔,박현진,,,
2004,한국퀴어영화제,퀴어,원더플 데이,김현필,,,
2004,한국퀴어영화제,퀴어,동백꽃,"소준문,이송희일,최진성",,,
2004,한국퀴어영화제,퀴어,밀리터리 탱고,황종원,,,
2004,한국퀴어영화제,퀴어,욕망,김응수,,,
2004,한국퀴어영화제,퀴어,아버지의 노래를 들었네,이지선,,,
2004,미쟝센 단편영화제,단편,물 이야기,안지혜,절대악몽,,
2004,미쟝센 단편영화제,단편,잘돼가? 무엇이든,이경미,비정성시,연기상,최희진
2004,미쟝센 단편영화제,단편,잘돼가? 무엇이든,이경미,비정성시,최우수 작품상,이경미
2004,미쟝센 단편영화제,단편,잘돼가? 무엇이든,이경미,비정성시,연기상,서영주
2004,모스크바 국제영화제,일반(종합),사마리아,김기덕,.,,
2004,모스크바 국제영화제,일반(종합),올드보이,박찬욱,Gala Screening,,
2004,모스크바 국제영화제,일반(종합),귀여워,김수현,공식 경쟁,,
2004,더반 국제영화제,일반(종합),"장화, 홍련",김지운,장편,,
2004,모스크바 국제영화제,일반(종합),가능한 변화들,민병국,Perspective 경쟁,,
2004,시드니 영화제,일반(종합),바람난 가족,임상수,Morality : Korean Style,,
2004,시드니 영화제,일반(종합),스캔들-조선남녀상열지사,이재용,Contemporary World Cinema,,
2004,시드니 영화제,일반(종합),살인의 추억,봉준호,Morality : korean Style,,
2004,시드니 영화제,일반(종합),여섯 개의 시선,"박진표,박찬욱,여균동,임순례,정재은",Omnibus 부문,,
2004,시드니 영화제,일반(종합),봄 여름 가을 겨울 그리고 봄,김기덕,Contemporary World Cinema,,
2004,휴먼라이츠워치 영화제 인 뉴욕,일반(종합),송환,김동원,.,,
2004,상시영화제,기타,집으로...,이정향,.,,
2004,상하이 국제영화제,일반(종합),살인의 추억,봉준호,.,,
2004,시애틀 국제영화제,일반(종합),지구를 지켜라,장준환,Midnight Adrenaline,,
2004,상하이 국제영화제,일반(종합),비디오를 보는 남자,김학순,A sian New Talent Award,,
2004,상하이 국제영화제,일반(종합),4인용 식탁,이수연,.,,
2004,상하이 국제영화제,일반(종합),스캔들-조선남녀상열지사,이재용,국제 경쟁,,
2004,시애틀 국제영화제,일반(종합),살인의 추억,봉준호,Contemporary World Cinema,,
2004,상하이 국제영화제,일반(종합),봄날의 곰을 좋아하세요?,용이,A sian New Talent Award,,
2004,시애틀 국제영화제,일반(종합),스캔들-조선남녀상열지사,이재용,Contemporary World Cinema,,
2004,상하이 국제영화제,일반(종합),안녕! 유에프오,김진민,파노라마,,
